Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_ctrl_c.AVG_Signal	KHYG1_ctrl_c.Avg_NBEADS	KHYG1_ctrl_c.BEAD_STDERR	KHYG1_ctrl_c.Detection Pval
ILMN_3308585	91.3747	27	1.245094	0.9701298
ILMN_3308245	91.7601	21	2.278621	0.9610389
ILMN_3308861	99.61315	24	2.794989	0.3987013
ILMN_3308108	90.19978	9	4.073876	0.9844156
ILMN_3308647	103.6804	21	4.649153	0.1649351
ILMN_3310975	99.37865	18	2.688056	0.4181818
ILMN_3310060	97.9051	17	2.000316	0.548052
ILMN_3310211	103.5626	21	3.093165	0.1662338
ILMN_3309123	98.00642	15	3.450479	0.5376623
ILMN_3309669	91.86505	17	3.147529	0.9597403
ILMN_3308330	96.54533	22	3.503984	0.6701299
ILMN_3310683	91.44574	23	2.027159	0.9688312
ILMN_3309259	100.0469	26	2.048851	0.3480519
ILMN_3310020	94.11869	21	2.154772	0.8727273
ILMN_3309980	95.7095	30	2.406387	0.7428572
ILMN_3309006	92.882	32	2.107539	0.9272727
ILMN_3308350	96.89458	22	4.183199	0.635065
ILMN_3310990	99.3052	24	2.902612	0.4220779
ILMN_3309794	102.4449	20	4.730713	0.2103896
ILMN_3310241	103.3881	21	2.715435	0.1688312
ILMN_3310226	91.76096	25	2.702603	0.9610389
ILMN_3310945	92.65601	24	2.196056	0.9311689
ILMN_3310553	94.06533	22	3.466654	0.8766234
ILMN_3309565	97.30656	14	3.333408	0.6
ILMN_3308668	100.9213	22	1.912495	0.2987013
ILMN_3308250	95.76769	25	2.125539	0.7402598
ILMN_3308540	102.6809	26	2.335131	0.2012987
ILMN_3308843	94.79641	20	2.221447	0.812987
ILMN_3308285	96.94332	19	3.056344	0.6298701
ILMN_3308020	95.2181	14	2.020945	0.7883117
ILMN_3308495	92.6432	18	1.694212	0.9311689
ILMN_3308450	97.93912	24	2.841372	0.5428572
ILMN_3308300	98.86217	21	2.375783	0.4545455
ILMN_3309519	98.42993	18	2.790221	0.5
ILMN_3310266	98.27213	24	3.333429	0.5155844
ILMN_3311120	93.90575	39	2.340352	0.8844156
ILMN_3310578	97.79015	21	3.230361	0.5636364
ILMN_3309899	92.17045	28	1.611641	0.9493507
ILMN_3307997	104.2935	17	2.11227	0.138961
ILMN_3310668	97.40511	23	1.882987	0.5948052
ILMN_3311090	99.94744	25	2.899533	0.3584416
ILMN_3308838	94.54295	23	3.056502	0.8350649
ILMN_3310900	88.70477	23	2.415289	0.9935065
ILMN_3309970	89.9672	21	2.881385	0.987013
ILMN_3310231	96.40084	13	3.562528	0.6831169
ILMN_3309148	96.34966	23	2.47844	0.687013
ILMN_3309269	109.573	28	4.422937	0.03636364
ILMN_3308818	96.53396	33	2.584435	0.6727273
ILMN_3309299	97.15775	20	3.196665	0.6090909
ILMN_3308652	106.3103	19	4.19253	0.06493507
ILMN_3309809	99.05413	17	2.377623	0.4376623
ILMN_3309489	107.3243	15	4.133163	0.05454545
ILMN_3308490	102.4182	20	3.346443	0.2103896
ILMN_3310436	90.80418	17	3.487067	0.9779221
ILMN_3309324	89.20067	15	2.865331	0.9922078
ILMN_3309799	99.42886	25	1.122463	0.4155844
ILMN_3309889	92.25771	18	2.555311	0.9428571
ILMN_3310108	106.0698	23	3.341451	0.07272727
ILMN_3310466	102.3518	23	3.388332	0.2168831
ILMN_3310705	94.85736	23	3.116961	0.8103896
ILMN_3309514	137.4263	21	4.503752	0
ILMN_3309153	94.73121	17	2.574242	0.8155844
ILMN_3308602	99.71951	19	3.496402	0.3883117
ILMN_3310870	100.5459	18	3.428833	0.3168831
ILMN_3310995	94.24126	21	2.984396	0.8571429
ILMN_3310311	95.17317	26	2.956853	0.7883117
ILMN_3309734	91.66763	18	2.447874	0.9636363
ILMN_3310860	95.55727	18	2.756454	0.7597402
ILMN_3308280	94.74386	21	3.139757	0.8155844
ILMN_3308200	100.6061	15	3.127963	0.3142857
ILMN_3308440	97.77961	29	1.692891	0.5649351
ILMN_3310538	95.77664	26	2.726913	0.7350649
ILMN_3310113	195.615	23	3.306218	0
ILMN_3310471	95.42697	25	1.619196	0.7727273
ILMN_3309314	93.13309	21	2.607032	0.9181818
ILMN_3308083	100.1501	31	2.638547	0.338961
ILMN_3308345	93.48336	13	4.283644	0.9025974
ILMN_3309069	102.7807	17	3.344471	0.2
ILMN_3310341	94.16346	13	3.182799	0.864935
ILMN_3310176	105.381	24	4.507756	0.09740259
ILMN_3309879	92.0431	12	4.026692	0.9545454
ILMN_3308215	99.56492	25	2.566511	0.4025974
ILMN_3308642	99.06054	13	3.559272	0.4376623
ILMN_3310568	97.12875	22	2.415328	0.6103896
ILMN_3308813	121.4529	21	3.793606	0.001298701
ILMN_3310518	102.9383	23	2.991063	0.1909091
ILMN_3310780	95.14577	18	2.687286	0.7883117
ILMN_3310820	93.21017	21	3.054807	0.912987
ILMN_3309744	110.6332	22	1.776622	0.02597403
ILMN_3310136	89.31139	16	3.364035	0.9922078
ILMN_3310563	99.07417	32	1.901427	0.4376623
ILMN_3308607	125.2707	16	5.100469	0
ILMN_3308235	95.11333	20	2.735894	0.7909091
ILMN_3309399	101.4192	18	2.832198	0.2753247
ILMN_3309169	99.38184	15	3.431559	0.4181818
ILMN_3308500	99.29367	17	1.218844	0.4233766
ILMN_3308148	95.78149	11	2.30188	0.7324675
ILMN_3310678	92.34989	21	1.908042	0.9402598
ILMN_3310080	104.2098	23	5.639	0.1428571
ILMN_3308941	104.7538	20	3.732701	0.1220779
ILMN_3308632	98.56389	29	2.596943	0.4844156
ILMN_3308195	93.7699	14	1.87209	0.8922078
ILMN_3309239	92.24453	23	3.016547	0.9428571
ILMN_3310588	100.7194	16	4.160321	0.3090909
ILMN_3308673	97.30455	13	2.978556	0.6
ILMN_3310805	91.97351	20	1.835303	0.9571428
ILMN_3310790	94.23055	19	2.78348	0.8584415
ILMN_3310161	103.6269	22	2.930252	0.1662338
ILMN_3309719	96.70236	23	2.536091	0.6571429
ILMN_3310121	91.41289	17	2.792412	0.9688312
ILMN_3308637	104.208	17	3.748782	0.1428571
ILMN_3310015	92.64281	21	2.446557	0.9311689
ILMN_3309554	99.33128	24	3.098488	0.4194805
ILMN_3310925	96.97326	22	2.972399	0.6285715
ILMN_3310633	94.31072	19	2.605758	0.8558441
ILMN_3308728	96.3646	15	3.223265	0.6857143
ILMN_3308360	103.355	39	3.028872	0.1688312
ILMN_3309509	100.8329	20	2.898126	0.3012987
ILMN_3309128	108.4793	23	3.846125	0.04285714
ILMN_3310514	97.77328	22	2.549695	0.5649351
ILMN_3309344	93.20064	19	2.556837	0.9142857
ILMN_3308190	97.36824	16	3.894399	0.5974026
ILMN_3308445	104.5511	19	2.215067	0.1324675
ILMN_3311095	101.5792	25	2.332062	0.2649351
ILMN_3309950	102.529	34	2.586634	0.2051948
ILMN_3310291	102.5051	20	3.547997	0.2051948
ILMN_3309574	94.13219	15	3.443496	0.8688312
ILMN_3309254	101.986	20	2.925704	0.2480519
ILMN_3308848	102.3943	15	6.145986	0.212987
ILMN_3310895	99.87454	17	2.868789	0.3649351
ILMN_3310504	96.8632	28	2.711925	0.638961
ILMN_3309369	94.87105	21	3.145823	0.8103896
ILMN_3309784	94.41668	24	3.234123	0.851948
ILMN_3309026	95.87738	27	2.772277	0.7246753
ILMN_3308470	97.18177	28	2.767591	0.6064935
ILMN_3307992	88.79642	21	2.090832	0.9935065
ILMN_3310750	118.9173	20	7.336065	0.003896104
ILMN_3310481	110.5906	16	5.360864	0.02727273
ILMN_3309749	91.52495	18	2.97363	0.9649351
ILMN_3309914	95.08886	19	2.600168	0.7935065
ILMN_3311115	102.9381	18	2.359502	0.1909091
ILMN_3310663	109.9486	31	2.977249	0.03506494
ILMN_3309929	90.79448	11	3.229514	0.9779221
ILMN_3310825	94.24316	15	3.688322	0.8571429
ILMN_3310875	105.0276	25	3.380258	0.1155844
ILMN_3309975	92.97463	19	2.63243	0.9207792
ILMN_3310740	95.70898	28	2.387871	0.7428572
ILMN_3310648	97.65063	17	2.962978	0.5766234
ILMN_3310608	111.2906	12	4.727732	0.01948052
ILMN_3310040	96.4974	24	2.941308	0.6753247
ILMN_3310970	98.14629	28	1.752396	0.5272727
ILMN_3310955	101.5658	30	3.151845	0.2649351
ILMN_3310533	102.5064	17	4.818285	0.2051948
ILMN_3310055	108.0306	22	3.569643	0.04805195
ILMN_3310118	96.91897	18	2.790926	0.6337662
ILMN_3308240	96.77158	28	2.968976	0.651948
ILMN_3308570	102.6212	22	3.455186	0.2038961
ILMN_3308530	102.7211	24	3.045804	0.2012987
ILMN_3308143	90.42195	13	2.720246	0.9805195
ILMN_3309604	96.1201	26	2.922493	0.7064935
ILMN_3308010	97.47964	30	2.349576	0.5896104
ILMN_3308405	96.71466	27	2.290778	0.6545454
ILMN_3310735	92.11523	30	2.336054	0.9493507
ILMN_3310431	98.2972	23	3.408576	0.5155844
ILMN_3310103	102.356	34	3.399979	0.2155844
ILMN_3310005	97.79037	25	3.398736	0.5636364
ILMN_3309544	141.1888	17	8.740712	0
ILMN_3309329	103.0698	20	3.150899	0.1805195
ILMN_3310643	101.562	24	2.74164	0.2649351
ILMN_3308058	98.52902	22	2.181551	0.4909091
ILMN_3310456	93.54977	21	2.160617	0.9012987
ILMN_3310548	96.73984	19	2.292394	0.6532468
ILMN_3309704	101.6086	17	4.154342	0.2649351
ILMN_3310915	98.23491	22	3.411083	0.5207792
ILMN_3310286	97.11333	18	2.615236	0.6116883
ILMN_3309229	94.41781	24	2.955714	0.851948
ILMN_3308390	95.59792	21	3.232479	0.7506493
ILMN_3309143	113.8235	22	3.13589	0.006493506
ILMN_3309184	95.33128	25	2.24308	0.7818182
ILMN_3310628	94.67814	15	1.660733	0.8220779
ILMN_3308853	97.66534	26	1.945736	0.5766234
ILMN_3308733	95.75031	19	4.268734	0.7415584
ILMN_3309319	96.43584	23	2.514637	0.6805195
ILMN_3309059	96.99769	23	2.444259	0.625974
ILMN_3308420	97.86459	17	2.840111	0.5519481
ILMN_3308550	97.71575	24	3.465237	0.5701299
ILMN_3308793	95.22247	22	3.94723	0.7883117
ILMN_3310296	93.8633	21	2.06084	0.887013
ILMN_3310098	97.45786	17	4.327473	0.5896104
ILMN_3310371	114.8138	18	4.042285	0.006493506
ILMN_3309219	106.7291	26	3.591811	0.06233766
ILMN_3308163	98.07832	24	3.971761	0.5324675
ILMN_3308063	91.98069	17	2.556766	0.9571428
ILMN_3310658	101.4727	23	1.813679	0.2727273
ILMN_3308587	101.8516	14	3.460357	0.2545455
ILMN_3310583	94.94515	18	2.936244	0.8064935
ILMN_3309504	91.41619	18	1.806369	0.9688312
ILMN_3308592	123.4392	22	3.053522	0
ILMN_3308891	94.64567	19	3.478993	0.825974
ILMN_3310166	107.8861	27	3.234485	0.04935065
ILMN_3300937	103.3068	26	2.621573	0.1701299
ILMN_3311100	101.4235	25	2.794139	0.2753247
ILMN_3310131	93.49005	27	2.208711	0.9025974
ILMN_3309179	100.6707	20	3.452783	0.3103896
ILMN_3309739	103.1094	24	3.453651	0.1805195
ILMN_3310281	96.65948	18	2.71099	0.6584415
ILMN_3309423	103.5353	29	3.163555	0.1662338
ILMN_3309965	95.66975	25	2.021898	0.7441558
ILMN_3308153	99.35771	19	2.826375	0.4181818
ILMN_3309204	97.28362	20	2.845523	0.6025974
ILMN_1718069	541.9759	24	17.84484	0
ILMN_1663793	96.3958	22	2.398797	0.6831169
ILMN_1677133	429.3633	23	20.25973	0
ILMN_1761324	95.5668	19	2.89253	0.7597402
ILMN_2304186	98.38631	20	3.737055	0.5077922
ILMN_1657854	94.16005	29	1.981329	0.864935
ILMN_1668969	97.36442	24	4.272085	0.5987013
ILMN_1734827	163.7785	18	6.16881	0
ILMN_1786189	1145.785	27	54.05321	0
ILMN_2274180	256.5103	21	14.59353	0
ILMN_1718718	466.1376	23	15.38591	0
ILMN_1703916	98.08106	24	3.964524	0.5311688
ILMN_1651767	124.9588	23	3.650373	0
ILMN_1690807	98.90848	22	4.202373	0.451948
ILMN_1742578	326.3622	18	9.50692	0
ILMN_1725738	97.52848	37	1.799571	0.587013
ILMN_1750429	242.5015	29	6.35114	0
ILMN_2347068	1959.341	12	74.85927	0
ILMN_1654060	329.613	24	10.59126	0
ILMN_1671583	477.8652	17	20.86637	0
ILMN_2056760	404.8718	20	17.67508	0
ILMN_3307668	92.75139	18	2.180375	0.9311689
ILMN_1709267	99.52746	19	4.092989	0.4077922
ILMN_1737953	107.3573	29	2.452881	0.05454545
ILMN_1681780	92.58642	20	2.610738	0.9337662
ILMN_1710217	102.0956	15	3.656218	0.238961
ILMN_1690589	122.3521	21	5.208623	0
ILMN_1747725	124.6734	18	6.023519	0
ILMN_1751471	147.7648	12	4.596632	0
ILMN_1653783	99.14224	29	2.288288	0.4350649
ILMN_3243381	372.0197	25	19.0001	0
ILMN_1657495	553.4412	18	28.02301	0
ILMN_1684439	89.39145	22	2.877299	0.9896104
ILMN_1679438	204.5126	19	6.096402	0
ILMN_1671885	191.3451	22	7.780323	0
ILMN_1788363	468.5549	17	19.46403	0
ILMN_2282282	106.3396	19	3.309144	0.06493507
ILMN_1693107	122.935	26	3.914624	0
ILMN_1668928	98.31962	24	2.970444	0.512987
ILMN_1715863	135.8255	16	4.833881	0
ILMN_1667825	640.1816	20	20.89	0
ILMN_1737498	170.214	23	5.281982	0
ILMN_1668683	122.8292	21	3.925042	0
ILMN_1802743	99.39145	20	3.79514	0.4181818
ILMN_1736165	102.3262	18	3.629216	0.2181818
ILMN_1725300	119.1571	24	3.815654	0.003896104
ILMN_1698472	99.96148	19	3.006093	0.3584416
ILMN_2408877	106.8102	25	4.102159	0.05844156
ILMN_2295183	93.50507	24	1.888568	0.9012987
ILMN_1702018	96.35815	28	2.694255	0.687013
ILMN_1715968	147.741	24	5.156331	0
ILMN_1783606	120.0765	14	3.282527	0.003896104
ILMN_1720491	108.9282	19	5.68939	0.03896104
ILMN_2344988	107.8705	13	4.68578	0.04935065
ILMN_2259633	168.0856	24	6.166884	0
ILMN_1706590	99.97626	16	4.212781	0.3558442
ILMN_1743538	146.468	23	3.823417	0
ILMN_1751206	100.2955	29	2.389185	0.3311688
ILMN_2399310	128.2884	18	3.631136	0
ILMN_1759097	312.4568	18	13.66155	0
ILMN_1812473	110.6035	16	6.91398	0.02727273
ILMN_1651310	91.80191	18	3.396799	0.9597403
ILMN_1746277	100.6745	13	3.259509	0.3103896
ILMN_1718734	555.299	12	19.86469	0
ILMN_2394147	92.94452	16	2.738185	0.9233766
ILMN_1685858	100.3417	23	4.06108	0.3272727
ILMN_1742564	96.36672	21	2.792455	0.6857143
ILMN_1795342	99.30933	27	2.954825	0.4220779
ILMN_1789240	269.0543	27	8.144243	0
ILMN_1792207	119.542	20	3.803024	0.003896104
ILMN_2401618	184.9397	20	7.830115	0
ILMN_1693987	95.36599	24	2.302109	0.7779221
ILMN_2399919	99.37323	21	3.071609	0.4181818
ILMN_1722073	109.2424	25	4.143714	0.03766234
ILMN_1651336	118.3238	22	3.815189	0.003896104
ILMN_1754315	111.5307	27	3.448943	0.01948052
ILMN_1689156	138.0043	22	5.993418	0
ILMN_1872276	107.4585	18	2.533477	0.05324675
ILMN_1803005	207.531	16	8.497304	0
ILMN_3248966	737.7954	23	45.62444	0
ILMN_1733937	462.0031	23	17.16192	0
ILMN_1700240	93.97814	24	3.064468	0.8792208
ILMN_1696162	95.46909	20	2.836738	0.7688312
ILMN_1751943	102.6892	24	3.741699	0.2012987
ILMN_1678170	92.86433	18	2.517778	0.9272727
ILMN_1786319	93.88612	23	2.079019	0.8857143
ILMN_1718488	86.54902	15	2.489382	1
ILMN_2151241	99.1853	22	3.57248	0.4298701
ILMN_3237986	271.3295	26	10.25525	0
ILMN_1776216	564.024	30	19.76235	0
ILMN_1655892	100.5892	27	2.026094	0.3142857
ILMN_1726448	97.82149	23	2.170932	0.5584416
ILMN_1741847	94.00503	24	3.004007	0.8779221
ILMN_1655915	98.79491	24	3.782749	0.4597403
ILMN_2073758	98.49385	23	2.123096	0.4961039
ILMN_1768035	98.56234	30	2.926169	0.4844156
ILMN_1663873	94.71797	18	3.520126	0.8155844
ILMN_1774739	104.735	19	2.382634	0.1233766
ILMN_1718646	100.2895	18	3.327569	0.3311688
ILMN_1791796	98.28078	17	5.808372	0.5155844
ILMN_1702361	94.88762	15	3.817244	0.8103896
ILMN_1718331	100.3073	29	2.733584	0.3311688
ILMN_1651470	100.3711	22	3.623189	0.3272727
ILMN_1801146	99.29061	33	2.568371	0.4233766
ILMN_1700213	99.20021	26	2.985168	0.4298701
ILMN_1711062	105.3672	21	4.281597	0.09740259
ILMN_1782953	94.54588	21	2.608501	0.8337662
ILMN_1762106	93.75206	21	2.621128	0.8922078
ILMN_1803714	95.94314	23	1.852775	0.7194805
ILMN_2178116	98.23244	18	3.802116	0.5207792
ILMN_2160015	94.49904	16	2.23123	0.8428571
ILMN_1687950	100.143	22	2.764541	0.3402597
ILMN_1790052	103.727	26	2.81536	0.1636364
ILMN_2317701	104.0923	18	3.958037	0.1480519
ILMN_1665520	100.9019	20	3.588375	0.3
ILMN_2193325	110.038	26	4.405209	0.03376623
ILMN_1808107	103.5098	16	3.937417	0.1662338
ILMN_1778333	109.0751	14	3.56524	0.03766234
ILMN_1699607	95.74391	20	3.694607	0.7415584
ILMN_1717207	1439.57	19	54.66571	0
ILMN_2206080	94.56417	27	3.157305	0.8337662
ILMN_1679694	92.39954	22	2.965457	0.938961
ILMN_1752952	112.9868	18	4.928368	0.009090909
ILMN_1791508	96.22929	18	1.867496	0.6974026
ILMN_2399016	92.66266	25	2.226457	0.9311689
ILMN_1784459	102.1424	23	3.173025	0.2285714
ILMN_1685403	97.7331	23	2.98847	0.5675325
ILMN_2192072	95.77898	29	1.987937	0.7324675
ILMN_1736026	96.48759	18	2.936035	0.6753247
ILMN_1796316	104.2059	20	1.958849	0.1428571
ILMN_1797471	105.1557	26	3.255232	0.1103896
ILMN_1660114	96.20512	26	3.067071	0.7012987
ILMN_1715788	93.07829	14	2.910591	0.9194805
ILMN_3237324	473.4334	22	19.13701	0
ILMN_2174394	599.6537	20	18.21704	0
ILMN_1732197	106.6294	24	2.177825	0.06363636
ILMN_2111237	104.7281	27	3.670434	0.1233766
ILMN_2083243	304.1481	19	13.1169	0
ILMN_2148796	350.692	21	10.07262	0
ILMN_1671906	429.8837	16	21.125	0
ILMN_1738992	97.88412	25	3.826988	0.5506493
ILMN_1711462	91.89313	28	1.891697	0.9597403
ILMN_2157240	99.44059	21	3.224511	0.4155844
ILMN_1792910	144.3349	15	4.329491	0
ILMN_3240365	110.7842	22	2.388306	0.02207792
ILMN_1804988	218.7602	28	8.306037	0
ILMN_2125562	162.0197	16	7.286224	0
ILMN_1793349	132.9686	16	7.865371	0
ILMN_3242011	194.8644	29	6.34572	0
ILMN_1721344	545.4701	26	17.22804	0
ILMN_1717046	90.66294	19	1.923555	0.9805195
ILMN_1719677	98.35562	18	2.802556	0.5090909
ILMN_1798288	268.7643	21	5.303189	0
ILMN_1767171	108.3606	25	3.615065	0.04415584
ILMN_3229859	166.8268	18	8.013029	0
ILMN_3306168	235.1732	28	7.328766	0
ILMN_1768947	90.67107	25	2.227848	0.9805195
ILMN_1750271	91.59113	21	2.518141	0.9649351
ILMN_2298464	95.45277	16	1.941377	0.7714286
ILMN_2414962	100.9463	17	4.484725	0.2987013
ILMN_1673522	100.6079	19	3.587143	0.3142857
ILMN_2247988	97.14043	22	2.615358	0.6103896
ILMN_1798624	100.2613	26	2.644256	0.3311688
ILMN_2323801	101.1115	26	3.500089	0.2909091
ILMN_1770087	99.0366	19	3.554736	0.438961
ILMN_1797925	114.4826	25	2.166049	0.006493506
ILMN_2274923	269.2324	25	10.57108	0
ILMN_1766652	102.3757	23	2.472864	0.2142857
ILMN_2310001	105.5197	17	3.841949	0.09350649
ILMN_1765971	98.13934	23	2.685256	0.5272727
ILMN_1693891	105.5373	28	2.868033	0.09090909
ILMN_1694634	96.5049	16	2.33983	0.6753247
ILMN_1727642	146.9346	17	6.775737	0
ILMN_1696151	130.1906	23	5.680811	0
ILMN_1771651	127.6677	22	3.977888	0
ILMN_1697200	137.5568	20	4.086483	0
ILMN_1808970	101.2498	26	2.440336	0.2831169
ILMN_2103591	153.7126	26	4.476037	0
ILMN_1783702	97.01492	15	2.667722	0.6233766
ILMN_1795463	101.3066	30	2.713221	0.2831169
ILMN_1770553	104.9317	21	4.689008	0.1168831
ILMN_1760676	1501.793	21	91.86025	0
ILMN_1812726	102.6392	17	3.3742	0.2038961
ILMN_1666156	555.4052	19	22.43392	0
ILMN_1719763	166.0349	27	4.790148	0
ILMN_1655161	92.58657	27	2.462219	0.9337662
ILMN_1756826	109.4645	14	3.446149	0.03766234
ILMN_1777934	91.22598	17	2.115341	0.9714286
ILMN_1788878	95.77879	19	3.452178	0.7324675
ILMN_1748642	90.58005	21	3.311613	0.9805195
ILMN_1760479	109.0753	26	2.367945	0.03766234
ILMN_1799106	105.4399	17	5.892179	0.0961039
ILMN_1665775	97.55609	20	1.447775	0.5857143
ILMN_1727798	128.711	17	6.570784	0
ILMN_1766094	133.7258	15	3.340476	0
ILMN_2043569	114.2104	16	4.449207	0.006493506
ILMN_1805345	229.0637	22	7.01147	0
ILMN_2356909	157.8568	20	4.680754	0
ILMN_1725700	178.601	23	5.72602	0
ILMN_1756211	102.1056	27	2.429902	0.2376623
ILMN_1687501	95.11314	15	3.373743	0.7909091
ILMN_1761788	96.85697	27	2.41118	0.6402597
ILMN_3236116	106.8346	23	4.11528	0.05844156
ILMN_2070815	229.1327	27	9.702024	0
ILMN_1655654	288.5208	27	13.04564	0
ILMN_1707649	99.04045	20	3.22454	0.438961
ILMN_1752355	102.4753	16	3.688241	0.2090909
ILMN_1757562	97.82465	20	3.559452	0.5584416
ILMN_2371251	101.1243	12	3.411741	0.2909091
ILMN_2297076	100.6374	18	2.801754	0.3103896
ILMN_2229950	112.6286	22	3.62499	0.01038961
ILMN_1652085	516.326	26	23.95603	0
ILMN_1781360	215.6183	24	11.36021	0
ILMN_2054213	189.9348	25	6.59374	0
ILMN_1654421	155.7138	24	5.74545	0
ILMN_1761262	151.6244	28	5.020436	0
ILMN_1776640	93.75841	25	2.911973	0.8922078
ILMN_2193214	113.6951	23	3.348306	0.006493506
ILMN_1705183	99.18733	28	2.591369	0.4298701
ILMN_1733675	369.4338	21	17.11969	0
ILMN_1654217	105.7377	30	2.83335	0.08571429
ILMN_1724754	97.21874	29	2.829515	0.6038961
ILMN_1705579	99.66267	20	2.836491	0.3948052
ILMN_1750689	137.1538	9	4.000922	0
ILMN_1679995	309.137	26	13.60898	0
ILMN_1721774	101.5098	23	3.616612	0.2675325
ILMN_1776515	313.4899	22	9.152508	0
ILMN_1667744	105.1395	18	2.422955	0.1116883
ILMN_1716362	101.9963	31	2.225388	0.2467532
ILMN_1809385	95.15213	25	2.508719	0.7883117
ILMN_1801778	102.7932	18	3.297966	0.2
ILMN_2148193	100.5443	20	4.165989	0.3168831
ILMN_1678692	100.9196	12	4.767481	0.2987013
ILMN_1774547	349.4285	24	9.304944	0
ILMN_1672879	121.1064	17	2.197129	0.002597403
ILMN_1764596	345.0106	18	10.84068	0
ILMN_1800096	167.4158	15	5.038911	0
ILMN_1691090	394.7245	22	12.65666	0
ILMN_1654722	103.791	34	2.140807	0.1623377
ILMN_1757134	135.6707	17	4.011158	0
ILMN_1810937	101.7737	11	4.172029	0.2584416
ILMN_1739103	104.5024	20	3.174522	0.1324675
ILMN_2386008	139.0833	24	4.111866	0
ILMN_1775016	97.79877	27	2.569468	0.561039
ILMN_1752932	103.4988	21	2.886165	0.1662338
ILMN_1730007	102.4719	28	3.648585	0.2090909
ILMN_2387078	92.68683	28	2.111858	0.9311689
ILMN_1795739	115.4674	30	2.745418	0.003896104
ILMN_2167416	202.4983	19	8.396797	0
ILMN_1659769	99.48524	23	2.858914	0.4103896
ILMN_1705676	97.88105	23	3.835617	0.5519481
ILMN_3241451	103.8183	23	2.910393	0.1623377
ILMN_1748881	103.1185	18	1.998991	0.1779221
ILMN_2203926	97.21635	19	3.375602	0.6038961
ILMN_1810264	102.3104	20	4.513489	0.2181818
ILMN_1683806	92.12994	19	2.620889	0.9493507
ILMN_1783946	100.261	23	3.20456	0.3311688
ILMN_1658636	109.4916	30	2.663996	0.03636364
ILMN_1760802	119.5971	16	4.673075	0.003896104
ILMN_1709483	157.1977	16	7.632314	0
ILMN_1713679	108.9337	28	3.284834	0.03896104
ILMN_2055165	1566.05	25	58.15812	0
ILMN_1689774	1033.684	21	27.75136	0
ILMN_1693702	120.5791	23	3.953035	0.002597403
ILMN_1764827	109.8444	25	3.177763	0.03636364
ILMN_1714980	113.882	19	3.891424	0.006493506
ILMN_2195015	101.9418	23	4.685779	0.2493507
ILMN_2075603	96.92155	19	4.257524	0.6337662
ILMN_3299421	96.11823	26	1.927009	0.7064935
ILMN_1773156	92.66721	25	2.984256	0.9311689
ILMN_2155932	112.0085	18	5.423252	0.01428571
ILMN_1794589	100.6349	24	2.698993	0.3103896
ILMN_1773546	96.87093	17	3.142524	0.6376624
ILMN_1722227	108.4873	18	5.230233	0.04285714
ILMN_2410965	251.511	28	8.045506	0
ILMN_2296284	93.54292	15	1.969843	0.9012987
ILMN_1806828	121.1235	27	2.827632	0.002597403
ILMN_1732089	283.7059	25	7.944705	0
ILMN_1654016	1439.31	25	43.21844	0
ILMN_1793643	114.2362	19	4.003214	0.006493506
ILMN_1800874	102.6847	22	3.581094	0.2012987
ILMN_1774312	112.4163	17	5.848437	0.01038961
ILMN_2203807	291.4259	26	10.68826	0
ILMN_2076658	382.8459	23	12.8906	0
ILMN_2396002	292.5685	23	12.67249	0
ILMN_1695472	111.9797	24	2.894253	0.01428571
ILMN_1690371	930.9127	16	37.75729	0
ILMN_1676458	131.1909	26	4.219927	0
ILMN_2316540	931.7653	26	38.68607	0
ILMN_1699603	826.2957	28	35.88116	0
ILMN_1671158	1839.221	22	78.42839	0
ILMN_2072603	883.0123	21	33.18103	0
ILMN_2103720	1386.613	21	52.12384	0
ILMN_1730685	752.8661	27	26.15241	0
ILMN_1797933	1708.677	34	58.3661	0
ILMN_1804479	1213.462	21	56.71306	0
ILMN_2230672	1118.547	21	33.18383	0
ILMN_1771149	393.2406	22	14.00006	0
ILMN_1763264	227.5009	18	7.646687	0
ILMN_2189424	1206.593	25	52.01807	0
ILMN_1693352	1460.03	21	55.92537	0
ILMN_2348050	1406.248	22	46.56458	0
ILMN_1654250	122.3022	24	4.572911	0
ILMN_1744835	1342.866	22	59.88257	0
ILMN_1663220	843.7647	17	44.11449	0
ILMN_1748819	1221.864	22	47.69515	0
ILMN_1806123	1472.116	23	58.44426	0
ILMN_2398995	648.7474	20	32.23018	0
ILMN_1695576	1260.657	23	54.50917	0
ILMN_1753976	118.472	21	4.237763	0.003896104
ILMN_1811327	824.4977	20	30.12251	0
ILMN_1727558	104.7644	32	2.02841	0.1220779
ILMN_1694950	146.5846	18	6.082099	0
ILMN_2230592	141.9758	26	3.471886	0
ILMN_1713143	1906.292	34	50.77566	0
ILMN_1661039	160.3254	24	4.746161	0
ILMN_1766154	181.2422	20	7.304941	0
ILMN_1749432	893.0843	19	38.72885	0
ILMN_1726417	737.2133	18	38.1475	0
ILMN_1706326	2162.434	23	71.5523	0
ILMN_1783681	827.4553	26	32.95129	0
ILMN_2341952	1048.877	23	58.84669	0
ILMN_1812777	348.0341	23	14.68729	0
ILMN_1753016	172.9393	13	6.341999	0
