Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_si308_c.AVG_Signal	KHYG1_si308_c.Avg_NBEADS	KHYG1_si308_c.BEAD_STDERR	KHYG1_si308_c.Detection Pval
ILMN_1776723	391.8809	22	15.90575	0
ILMN_2284706	129.8344	28	3.120917	0
ILMN_1808781	100.0466	30	2.524713	0.2454545
ILMN_1772253	97.05776	33	2.933856	0.4649351
ILMN_1730799	112.8527	22	3.376282	0.007792208
ILMN_1761560	311.3151	25	11.48896	0
ILMN_2401770	98.89706	21	3.242218	0.3142857
ILMN_1697975	97.40633	19	3.401839	0.425974
ILMN_2401769	185.505	17	5.036106	0
ILMN_1653438	182.3299	11	7.307434	0
ILMN_1795285	184.117	18	5.963705	0
ILMN_1790518	112.728	23	5.019219	0.007792208
ILMN_2279144	98.11394	13	3.082792	0.3727273
ILMN_1794473	100.3068	21	3.67899	0.2337662
ILMN_1655194	166.1959	18	8.24382	0
ILMN_1736015	182.8576	18	6.570274	0
ILMN_1713249	302.3573	11	11.06461	0
ILMN_1745420	227.3041	15	7.165164	0
ILMN_1756676	363.1672	29	13.01838	0
ILMN_1726426	116.6053	22	3.87252	0.002597403
ILMN_1720476	129.4431	26	3.269211	0
ILMN_1813657	162.2803	22	7.672202	0
ILMN_2361186	128.9624	16	2.834061	0
ILMN_1732985	200.7771	21	9.328089	0
ILMN_2268618	92.09372	25	2.229227	0.8467532
ILMN_1727287	88.76675	23	2.7237	0.9675325
ILMN_2361185	111.5061	12	5.934439	0.01688312
ILMN_1700591	97.88843	24	3.02366	0.3961039
ILMN_1699496	312.8261	23	10.53992	0
ILMN_1790154	98.78841	17	2.983285	0.3233766
ILMN_1746135	263.4444	15	5.651906	0
ILMN_2057826	128.1564	29	3.44077	0
ILMN_1798164	442.0328	16	18.60928	0
ILMN_1775901	360.2646	25	14.37459	0
ILMN_2112402	1886.507	25	56.57703	0
ILMN_1766110	98.57337	21	2.012803	0.3415585
ILMN_2325194	95.89855	25	3.023889	0.5727273
ILMN_1714749	88.77006	22	2.732029	0.9675325
ILMN_2375156	110.5709	28	2.492283	0.02207792
ILMN_1699514	98.82414	25	1.373901	0.3207792
ILMN_2375160	101.9937	17	4.30478	0.1545455
ILMN_2230530	93.00887	21	2.577093	0.7831169
ILMN_1711318	104.4009	15	5.545986	0.08181818
ILMN_1704537	104.2507	19	2.36342	0.08441558
ILMN_1788689	201.4764	22	4.830151	0
ILMN_1812503	101.9425	19	3.963374	0.1558442
ILMN_1814074	130.3017	22	4.387359	0
ILMN_2288232	125.504	27	4.628551	0
ILMN_1718001	94.30495	18	2.456016	0.6961039
ILMN_1652412	118.0449	19	7.274447	0.001298701
ILMN_1800447	169.2862	16	10.61038	0
ILMN_1682181	95.492	27	2.454714	0.6025974
ILMN_2113102	97.30649	18	2.569847	0.4376623
ILMN_1669607	136.0674	21	4.733343	0
ILMN_3251550	158.44	19	5.039165	0
ILMN_1687978	223.0987	22	6.243178	0
ILMN_1671557	94.11554	29	2.124733	0.7090909
ILMN_1659106	95.07083	18	1.412913	0.635065
ILMN_1666819	94.6487	14	2.844831	0.6636364
ILMN_1719792	109.4935	20	4.145875	0.02337662
ILMN_2179778	104.1054	15	3.453421	0.08701298
ILMN_3307944	106.359	19	2.888247	0.05194805
ILMN_1766370	91.9052	22	2.823988	0.8623376
ILMN_1814661	99.77625	11	2.944274	0.2584416
ILMN_2083567	111.311	19	2.793744	0.01688312
ILMN_1688240	97.1344	24	2.363579	0.4571429
ILMN_2152865	98.19964	22	2.420656	0.3649351
ILMN_1728380	150.2681	22	5.36796	0
ILMN_1670681	90.69238	24	2.761765	0.9142857
ILMN_1736619	99.55095	19	2.657296	0.2727273
ILMN_2193864	105.9084	16	6.121614	0.05974026
ILMN_1676611	374.9948	28	12.41886	0
ILMN_1766593	103.1409	16	3.753826	0.1194805
ILMN_3245476	483.0197	22	15.15461	0
ILMN_1803464	157.845	19	5.616807	0
ILMN_2161508	105.7721	20	2.401471	0.06233766
ILMN_2282352	126.0264	20	5.121212	0
ILMN_1773073	152.3691	17	4.986263	0
ILMN_2385566	98.53255	19	1.877703	0.3480519
ILMN_2183692	90.18051	27	2.633132	0.9363636
ILMN_1713387	93.62994	24	2.622707	0.7402598
ILMN_1678710	99.43073	30	2.499368	0.2779221
ILMN_1661895	93.86131	28	2.388403	0.7272727
ILMN_2071446	92.60784	18	2.673923	0.812987
ILMN_1766264	101.0706	19	4.034386	0.1896104
ILMN_1693192	98.08328	18	2.787731	0.3805195
ILMN_1750549	115.9864	22	3.519763	0.002597403
ILMN_1815134	357.4077	16	24.71637	0
ILMN_2147471	117.7416	13	3.393601	0.001298701
ILMN_3229812	104.297	29	2.429858	0.08311688
ILMN_3232529	106.8323	12	5.588508	0.04675325
ILMN_1656184	143.5605	13	7.367948	0
ILMN_1655126	213.1662	20	7.9215	0
ILMN_1666597	114.0322	18	3.674401	0.003896104
ILMN_1780598	211.2047	20	10.82735	0
ILMN_1713613	95.38931	11	3.691167	0.6103896
ILMN_1694799	156.1478	22	5.240535	0
ILMN_1658302	109.4732	23	2.746269	0.02337662
ILMN_1769406	95.60109	20	2.265453	0.5935065
ILMN_1814966	129.3023	24	3.141613	0
ILMN_1802905	547.5742	25	15.18867	0
ILMN_1777644	97.45356	27	2.893978	0.425974
ILMN_1670668	102.8711	25	3.064098	0.1246753
ILMN_2227473	95.46247	18	2.188614	0.6064935
ILMN_1758111	123.5856	21	3.323572	0
ILMN_1778709	127.7305	19	4.513746	0
ILMN_1715273	345.7471	22	11.24787	0
ILMN_2373982	133.7823	31	4.403475	0
ILMN_1671891	91.976	16	2.995222	0.8584415
ILMN_2155272	167.6889	16	8.632477	0
ILMN_1705985	186.0189	21	7.352933	0
ILMN_1802390	101.3408	27	3.402351	0.1831169
ILMN_2367186	92.57996	21	3.105882	0.8142857
ILMN_1733311	221.0663	18	5.77969	0
ILMN_1723632	494.7225	21	16.3795	0
ILMN_2397571	190.2497	29	4.209017	0
ILMN_1808938	378.657	24	17.43258	0
ILMN_1658773	111.6871	13	6.367383	0.01298701
ILMN_1769751	137.3362	17	4.016152	0
ILMN_1798395	201.5463	24	5.393705	0
ILMN_3251246	171.5593	28	6.311693	0
ILMN_1772743	262.3444	14	16.97494	0
ILMN_1760332	121.3942	28	3.717629	0
ILMN_1799860	274.8054	13	18.07203	0
ILMN_2263829	101.3562	20	2.788376	0.1831169
ILMN_2352724	182.4323	30	5.769078	0
ILMN_1691112	327.0983	19	8.057451	0
ILMN_1653613	124.0202	20	4.074431	0
ILMN_2379931	155.5121	22	5.18844	0
ILMN_1673395	99.15274	18	3.245409	0.2961039
ILMN_1774949	271.8052	19	6.804631	0
ILMN_1764871	591.2377	29	21.86451	0
ILMN_1701413	154.6401	20	5.22457	0
ILMN_1685387	92.56684	13	4.963221	0.8168831
ILMN_1691291	182.2057	21	7.108932	0
ILMN_1738759	240.6732	30	9.651775	0
ILMN_1738263	556.728	36	15.6598	0
ILMN_1762993	156.8545	13	14.78985	0
ILMN_2178186	100.3488	15	3.953562	0.2324675
ILMN_1743397	191.205	18	11.11413	0
ILMN_1769508	229.0327	20	10.46089	0
ILMN_1672366	962.4963	21	53.19712	0
ILMN_1790352	90.02483	16	1.931231	0.938961
ILMN_1675131	222.4104	17	10.73498	0
ILMN_1769453	92.65487	21	4.13409	0.8077922
ILMN_1652787	119.6809	17	5.179931	0
ILMN_2166093	103.4015	18	3.226355	0.1116883
ILMN_3251440	103.2932	18	2.676033	0.1155844
ILMN_2117323	115.895	24	4.340345	0.002597403
ILMN_1738993	99.65858	29	2.178558	0.2649351
ILMN_1687896	133.588	18	4.147061	0
ILMN_1705396	94.17182	24	2.78885	0.7051948
ILMN_1705468	116.9987	23	2.572215	0.002597403
ILMN_1763347	104.456	14	4.360868	0.07922078
ILMN_1766275	424.6145	24	15.02356	0
ILMN_1770433	330.6889	23	9.319775	0
ILMN_1719986	167.2585	23	6.52247	0
ILMN_1760303	184.5129	22	6.802157	0
ILMN_2289433	89.43168	24	2.073764	0.9584416
ILMN_1691433	104.6088	14	4.291711	0.07662338
ILMN_1689057	100.406	24	3.167733	0.2285714
ILMN_2398235	101.0218	21	2.716757	0.1922078
ILMN_1726565	505.3747	22	17.05802	0
ILMN_1692895	104.3538	20	2.308122	0.08311688
ILMN_1715832	117.4276	13	5.821909	0.001298701
ILMN_1681067	100.1275	18	4.167451	0.2441558
ILMN_3246957	99.57304	18	3.253149	0.2714286
ILMN_1790875	102.3905	25	3.433437	0.1428571
ILMN_1655177	407.4194	18	17.80929	0
ILMN_1734434	92.31506	26	2.913484	0.8311688
ILMN_1742197	92.40445	26	2.186695	0.8285714
ILMN_1671108	95.15429	20	1.990572	0.6272727
ILMN_2362858	108.4653	16	2.696835	0.03116883
ILMN_1729915	114.3804	26	2.633704	0.002597403
ILMN_2241953	97.56286	25	3.181158	0.4207792
ILMN_1807712	149.4352	16	6.090603	0
ILMN_1768754	328.0902	33	9.881016	0
ILMN_1723984	95.78706	13	3.582888	0.5792208
ILMN_1685534	97.30761	23	2.178181	0.4376623
ILMN_1815023	406.4625	22	15.03317	0
ILMN_1748283	325.5044	25	11.28685	0
ILMN_1672034	93.10591	16	3.801264	0.7779221
ILMN_1707748	172.6261	15	6.872554	0
ILMN_1789781	97.5715	17	2.159764	0.4207792
ILMN_1776375	1154.64	20	36.73053	0
ILMN_3237693	94.87463	16	3.533729	0.648052
ILMN_1729515	107.1055	25	2.448809	0.04415584
ILMN_1666924	105.608	31	1.869957	0.06363636
ILMN_1790309	189.1792	22	7.868766	0
ILMN_2182647	142.9526	29	4.616871	0
ILMN_3245773	113.3144	19	3.090467	0.005194805
ILMN_2092077	91.05602	16	2.24332	0.9064935
ILMN_1796497	150.0753	15	5.656894	0
ILMN_3236637	1270.581	27	44.35656	0
ILMN_1741017	127.2835	23	4.577236	0
ILMN_1701213	109.3766	20	3.601569	0.02337662
ILMN_1787308	124.8344	19	5.607486	0
ILMN_1769869	109.0591	19	3.86493	0.02337662
ILMN_1738757	97.69566	22	3.731701	0.4090909
ILMN_1734478	96.49313	21	1.859319	0.5220779
ILMN_1736654	94.88805	22	2.836219	0.6467533
ILMN_1668514	105.988	20	3.972531	0.05844156
ILMN_2152465	124.4837	17	6.001905	0
ILMN_1812105	725.166	23	26.94329	0
ILMN_1743535	97.29777	24	2.169889	0.4376623
ILMN_2103774	97.89211	17	3.095291	0.3961039
ILMN_1739050	92.59629	18	3.65798	0.812987
ILMN_1676763	378.062	16	14.82864	0
ILMN_2383383	177.1554	23	6.269446	0
ILMN_1761247	234.0444	31	7.290054	0
ILMN_3239213	89.45463	18	2.160873	0.9584416
ILMN_1793934	160.5021	20	6.005617	0
ILMN_3309709	101.2725	25	1.847309	0.1857143
ILMN_1715804	117.2735	26	3.916803	0.001298701
ILMN_1809245	223.2764	21	8.046895	0
ILMN_1670638	183.8129	18	5.882444	0
ILMN_1738796	113.1352	21	4.347764	0.006493506
ILMN_1653220	339.4468	28	7.95652	0
ILMN_1725187	99.13474	28	2.743182	0.2961039
ILMN_1751635	95.88135	25	2.842855	0.5727273
ILMN_1698072	131.6209	7	10.99031	0
ILMN_1674386	95.47672	12	4.419886	0.6051948
ILMN_1742218	98.1048	17	3.589855	0.374026
ILMN_1796847	92.78594	27	2.078322	0.8
ILMN_2391400	96.65443	22	2.762871	0.5116883
ILMN_1720976	89.97551	18	2.535934	0.9428571
ILMN_1666526	103.1938	19	3.932522	0.1194805
ILMN_1701220	94.41803	25	2.988341	0.6857143
ILMN_1755350	88.53992	13	2.921173	0.974026
ILMN_1711818	89.37782	15	3.690475	0.9597403
ILMN_1706938	98.67764	32	3.002959	0.3337662
ILMN_1735693	92.40378	30	2.735742	0.8285714
ILMN_1769606	104.433	20	5.228166	0.08051948
ILMN_2147078	91.92046	22	1.711692	0.8623376
ILMN_1734810	104.0463	20	3.047479	0.09090909
ILMN_2373566	184.4588	21	5.38551	0
ILMN_1667261	95.62677	12	3.797225	0.5896104
ILMN_1688702	702.1741	27	28.07763	0
ILMN_2081344	113.7526	24	3.030715	0.003896104
ILMN_2339028	103.8415	29	2.3213	0.09740259
ILMN_1669645	99.1336	28	2.940745	0.2961039
ILMN_1671272	98.5808	25	3.223373	0.3415585
ILMN_2110422	102.185	22	2.296978	0.1454545
ILMN_2372316	95.39424	26	2.309377	0.6077922
ILMN_1735534	90.30257	20	3.437458	0.9311689
ILMN_2274586	102.3071	21	3.56951	0.1441558
ILMN_1742788	95.35272	20	3.40018	0.6142857
ILMN_1702401	92.91302	23	2.312163	0.7883117
ILMN_3308683	103.0877	36	3.641285	0.1194805
ILMN_2052891	109.3172	29	2.706404	0.02337662
ILMN_1807300	108.5215	21	3.051682	0.03116883
ILMN_1789361	96.61523	18	3.336587	0.5116883
ILMN_1768262	95.53966	23	2.607881	0.5974026
ILMN_3234837	102.9223	18	4.094772	0.1246753
ILMN_1673234	96.09394	13	4.442942	0.5545455
ILMN_1749579	96.64403	27	2.48047	0.5116883
ILMN_1720034	89.37077	17	1.57741	0.9597403
ILMN_1701562	90.41492	21	3.871893	0.925974
ILMN_1717886	96.48702	21	2.356673	0.5220779
ILMN_2337974	134.2043	20	3.550968	0
ILMN_1674031	97.4424	26	2.691489	0.425974
ILMN_1762262	118.8807	19	2.741447	0
ILMN_1695002	95.30671	25	1.783358	0.6168831
ILMN_2337263	96.03746	26	2.734365	0.5597402
ILMN_1796627	99.42181	22	2.942656	0.2792208
ILMN_2406169	104.3054	19	3.323045	0.08311688
ILMN_1702911	101.8332	23	3.200598	0.1584416
ILMN_1777031	91.19753	34	2.716305	0.9
ILMN_2380561	95.94502	22	2.246232	0.5675325
ILMN_1723644	102.1072	25	3.285571	0.1506494
ILMN_1725172	113.2039	17	5.48374	0.006493506
ILMN_2279397	99.26987	18	3.437467	0.2922078
ILMN_2366634	662.3921	25	18.84286	0
ILMN_1775327	285.65	29	9.753631	0
ILMN_1672650	203.5002	21	6.747872	0
ILMN_1766658	282.1226	22	13.85393	0
ILMN_2401436	138.3919	19	5.903084	0
ILMN_2272120	84.63998	17	2.86965	0.9961039
ILMN_2367710	152.7539	17	9.105659	0
ILMN_1662687	93.45507	21	3.081839	0.7467533
ILMN_2367707	126.0343	24	3.81885	0
ILMN_1706825	114.3568	28	4.056617	0.002597403
ILMN_1797184	103.0888	21	3.9685	0.1194805
ILMN_1745365	165.0962	22	5.672795	0
ILMN_1789449	108.941	18	5.578448	0.02597403
ILMN_1807689	92.05712	21	2.678772	0.8532467
ILMN_1716424	101.7277	23	3.478348	0.1636364
ILMN_1663454	92.81125	22	2.079057	0.7961039
ILMN_2386973	95.34393	17	3.011553	0.6142857
ILMN_1796141	105.0215	22	4.219717	0.07012987
ILMN_1753457	95.27657	25	2.742005	0.6207792
ILMN_1726112	98.15643	17	3.336621	0.3688312
ILMN_1661325	100.2971	24	1.959169	0.2337662
ILMN_1749410	97.62517	19	2.709902	0.412987
ILMN_1792506	95.85607	15	3.996576	0.574026
ILMN_1762561	107.5119	18	5.100866	0.04155844
ILMN_1714956	113.5789	22	3.446189	0.005194805
ILMN_1808487	109.9883	26	4.695978	0.02207792
ILMN_1756910	106.0946	19	3.181162	0.05324675
ILMN_3226641	94.52129	14	3.673095	0.6766234
ILMN_1721549	96.58347	12	2.780553	0.5142857
ILMN_1740586	99.15273	17	2.835689	0.2961039
ILMN_3237030	108.2029	27	3.597399	0.03116883
ILMN_1788811	99.46227	20	2.985312	0.2766234
ILMN_2233050	196.0192	24	7.385708	0
ILMN_1710590	109.8469	26	4.00298	0.02207792
ILMN_1724799	100.2502	15	3.771713	0.2350649
ILMN_1746769	100.261	22	3.826386	0.2350649
ILMN_1803561	93.22678	21	2.339904	0.7662337
ILMN_1697629	168.8532	21	5.491768	0
ILMN_1810191	95.34337	18	4.613492	0.6142857
ILMN_2217270	100.987	21	4.319943	0.1948052
ILMN_1662351	98.12183	27	2.077883	0.3727273
ILMN_1810595	103.1153	16	2.772094	0.1194805
ILMN_2370862	94.248	21	2.211459	0.6987013
ILMN_1744211	93.37796	19	2.9678	0.7532467
ILMN_1807171	97.49783	21	3.134877	0.4233766
ILMN_1798955	103.6224	16	5.373849	0.1051948
ILMN_1697654	111.2546	21	3.410489	0.01688312
ILMN_1701195	94.85281	23	1.845896	0.651948
ILMN_1704424	96.45811	19	3.208369	0.5233766
ILMN_1683016	96.01601	21	2.466245	0.5636364
ILMN_1704410	96.3708	24	2.764327	0.5324675
ILMN_1769822	92.51073	25	2.404726	0.8181818
ILMN_1810387	140.7407	17	5.319005	0
ILMN_1754207	98.88235	25	3.872402	0.3155844
ILMN_1757220	94.55707	21	3.300202	0.6727273
ILMN_1725831	100.3039	22	3.012617	0.2337662
ILMN_1654466	93.60051	11	4.563807	0.7402598
ILMN_2093343	578.8447	24	17.27288	0
ILMN_1653026	558.7905	22	21.89479	0
ILMN_1655341	95.57949	16	3.513608	0.5961039
ILMN_1790859	97.03638	14	3.355305	0.4675325
ILMN_1657344	103.0953	23	4.397532	0.1194805
ILMN_2287653	97.91541	13	2.926637	0.3961039
ILMN_1696270	104.6604	17	3.4417	0.07662338
ILMN_1674280	102.993	9	2.527325	0.1194805
ILMN_1815121	94.58209	27	2.639253	0.6688312
ILMN_2356955	93.72268	20	2.461747	0.7337663
ILMN_1786601	276.6671	22	10.06623	0
ILMN_1738742	96.28341	27	3.455107	0.5350649
ILMN_1656057	188.0203	20	6.117208	0
ILMN_1691508	109.0442	28	3.172523	0.02467532
ILMN_2408543	100.6504	26	2.256103	0.2064935
ILMN_2374340	119.5111	23	3.414161	0
ILMN_1736929	101.1195	32	3.087619	0.187013
ILMN_1723969	100.1503	24	2.219289	0.2428571
ILMN_1708432	97.00696	15	4.150059	0.4688312
ILMN_1724066	138.2603	22	4.058346	0
ILMN_1714041	98.48698	25	3.021279	0.3493507
ILMN_1736426	102.0192	25	3.528769	0.1532468
ILMN_2397294	98.03899	26	2.958568	0.3844156
ILMN_1769394	107.4691	18	4.233176	0.04155844
ILMN_1722798	100.8594	18	3.039274	0.1987013
ILMN_1808379	104.4386	24	4.075276	0.08051948
ILMN_1784447	96.55135	23	2.237593	0.5194805
ILMN_2382906	133.1928	13	6.226068	0
ILMN_1740160	326.8327	17	17.12343	0
ILMN_1815719	359.2426	19	17.24336	0
ILMN_2043060	92.89031	21	2.626332	0.7909091
ILMN_2061565	100.72	18	4.720783	0.2038961
ILMN_2206953	100.0956	21	2.687929	0.2454545
ILMN_1718852	95.56771	23	3.337559	0.5974026
ILMN_1737025	196.8701	19	9.465127	0
ILMN_1748410	98.32975	26	2.657482	0.3597403
ILMN_1747451	175.1401	14	10.98645	0
ILMN_1670365	98.84895	20	2.970801	0.3194805
ILMN_1798841	100.2784	20	3.310718	0.2350649
ILMN_1757769	105.7398	27	4.461782	0.06363636
ILMN_1719696	100.2556	18	3.787031	0.2350649
ILMN_1697880	102.6688	15	2.135356	0.1311688
ILMN_1713013	107.3482	16	3.844571	0.04285714
ILMN_1666976	281.6635	25	10.72126	0
ILMN_1724324	102.6897	24	3.013636	0.1298701
ILMN_1695490	104.194	13	6.430315	0.08571429
ILMN_1706051	92.34409	22	2.798024	0.8285714
ILMN_3240586	720.9832	23	28.21834	0
ILMN_1731518	223.1211	26	9.333366	0
ILMN_1733666	192.5431	18	10.38774	0
ILMN_2105033	455.8885	20	15.78178	0
ILMN_1744268	103.6257	33	2.595997	0.1051948
ILMN_1788005	92.64202	18	1.799927	0.8077922
ILMN_1801899	99.83392	17	3.434114	0.2532468
ILMN_1709256	103.703	16	4.419395	0.1025974
ILMN_1685313	91.6385	17	2.6673	0.8857143
ILMN_1736792	101.9866	24	2.227571	0.1545455
ILMN_1717780	99.03529	21	2.88125	0.3064935
ILMN_1757378	99.16962	20	2.392285	0.2948052
ILMN_1795762	904.9101	16	32.14025	0
ILMN_1811470	95.76569	17	1.528152	0.5805195
ILMN_2394250	147.9219	20	4.124781	0
ILMN_1662839	145.9311	22	3.339925	0
ILMN_1789138	104.3071	22	3.502801	0.08311688
ILMN_1715589	96.26621	22	2.503272	0.5363637
ILMN_1796339	830.2061	17	44.36517	0
ILMN_1768681	105.0923	16	3.651083	0.06883117
ILMN_1797576	119.6848	18	3.803177	0
ILMN_1755173	107.943	16	2.461051	0.03376623
ILMN_2096083	95.86656	25	3.280935	0.5727273
ILMN_1797557	91.57912	17	2.790858	0.887013
ILMN_1702899	97.85286	20	3.906762	0.4
ILMN_1663185	95.68063	12	1.237963	0.5857143
ILMN_1706610	127.3013	34	3.490158	0
ILMN_1783231	97.86565	15	2.979381	0.3987013
ILMN_2297710	202.0802	21	8.949794	0
ILMN_1698323	307.2415	24	15.30529	0
ILMN_1659290	95.76772	23	2.984396	0.5805195
ILMN_1697652	178.0521	27	2.922872	0
ILMN_1708041	652.2748	20	22.95402	0
ILMN_2106449	108.8344	25	3.342248	0.02597403
ILMN_1766115	115.5879	20	2.692292	0.002597403
ILMN_2194561	94.97571	15	2.429374	0.6441559
ILMN_1805606	92.61604	19	2.894733	0.8103896
ILMN_1657836	99.45316	7	4.883044	0.2766234
ILMN_1780671	97.28096	20	3.040056	0.438961
ILMN_1736242	226.1998	27	8.606475	0
ILMN_1702020	91.29269	12	3.196345	0.8961039
ILMN_2297644	95.32442	21	1.86619	0.6155844
ILMN_2358801	100.7709	17	3.830936	0.2038961
ILMN_1738680	91.98437	25	1.396676	0.8584415
ILMN_1780047	97.93316	16	3.84397	0.3948052
ILMN_1784477	97.45367	30	2.877385	0.425974
ILMN_1744614	100.5567	21	3.183044	0.2181818
ILMN_1664499	99.71428	9	1.210576	0.2623377
ILMN_1699254	90.63063	26	3.011584	0.9142857
ILMN_1806752	93.77639	21	3.235487	0.7324675
ILMN_1804652	117.6312	23	5.219597	0.001298701
ILMN_1697701	147.6794	11	11.37872	0
ILMN_1709549	100.4524	13	4.930649	0.2233766
ILMN_1683980	262.4247	23	11.07586	0
ILMN_2327625	98.77627	24	3.603549	0.3233766
ILMN_1711422	112.3264	11	4.503881	0.01038961
ILMN_1694213	435.9779	23	12.1639	0
ILMN_1689968	125.3324	18	3.493692	0
ILMN_1714446	97.56874	36	2.528542	0.4207792
ILMN_1767277	93.38535	30	1.852703	0.7532467
ILMN_1662807	103.9265	25	2.872173	0.0948052
ILMN_1663802	102.2972	13	6.390543	0.1441558
ILMN_1658740	105.8811	18	3.708781	0.05974026
ILMN_1683832	95.84875	14	1.575509	0.5753247
ILMN_1807393	98.7229	18	2.807962	0.3272727
ILMN_1698587	107.1928	25	4.338532	0.04415584
ILMN_2094416	99.65578	22	3.647068	0.2649351
ILMN_1751811	98.49159	20	2.915441	0.3493507
ILMN_3238364	102.4025	27	3.12051	0.1428571
ILMN_1665562	97.63681	21	2.966624	0.4116883
ILMN_2138765	454.592	17	19.38498	0
ILMN_1801077	166.799	23	5.327225	0
ILMN_2209993	209.307	15	16.26616	0
ILMN_1736176	191.4572	18	6.614486	0
ILMN_1717706	96.6432	16	4.603844	0.5116883
ILMN_1679979	103.6785	22	2.933614	0.1038961
ILMN_1789123	547.9734	15	23.46137	0
ILMN_3240611	102.873	20	4.075838	0.1246753
ILMN_2082865	100.2932	16	3.323596	0.2337662
ILMN_1787673	103.0049	25	3.912041	0.1194805
ILMN_1730811	98.22833	23	3.604314	0.3649351
ILMN_2192245	92.86617	21	2.432129	0.7909091
ILMN_1684391	511.824	16	27.02561	0
ILMN_1799139	91.56004	14	1.891888	0.887013
ILMN_2410924	95.61081	22	3.183952	0.5935065
ILMN_1771599	95.52914	21	2.674164	0.5974026
ILMN_1774836	341.1794	23	10.99915	0
ILMN_1790106	118.5245	21	4.819364	0
ILMN_2414135	96.80775	21	2.295732	0.4974026
ILMN_1709919	94.14695	25	2.613302	0.7051948
ILMN_1738767	225.6818	21	11.06254	0
ILMN_1749634	671.8871	26	22.60126	0
ILMN_2074044	163.3963	24	7.656984	0
ILMN_1759206	123.2713	21	4.452101	0
ILMN_1785265	97.2019	25	3.325775	0.4493507
ILMN_2041788	95.37935	31	2.382226	0.6103896
ILMN_1745242	143.5526	17	8.579691	0
ILMN_1763279	92.81993	18	2.980602	0.7948052
ILMN_1703433	913.2808	16	33.69366	0
ILMN_1757338	108.0191	24	3.096117	0.03246753
ILMN_1652871	99.60902	20	3.30101	0.2701299
ILMN_1711748	105.6433	14	7.206708	0.06363636
ILMN_1773389	99.2062	22	3.093866	0.2935065
ILMN_1774250	87.79276	24	1.881458	0.9818182
ILMN_2194577	99.85078	19	3.305192	0.2532468
ILMN_1815568	106.5636	14	3.428253	0.04675325
ILMN_1753312	100.8867	15	3.352593	0.1987013
ILMN_1791569	94.82011	32	2.317712	0.6545454
ILMN_1844408	94.70566	29	1.867905	0.6610389
ILMN_1680617	102.0422	29	2.906724	0.1532468
ILMN_1719972	113.7052	34	2.728072	0.005194805
ILMN_3223471	101.6623	15	4.315712	0.1649351
ILMN_3231841	91.09824	13	2.708799	0.9051948
ILMN_3231596	98.75785	16	2.505411	0.325974
ILMN_1749343	86.68116	17	2.670512	0.9896104
ILMN_1742330	95.45954	16	4.398094	0.6064935
ILMN_1763447	102.9831	31	2.972172	0.1194805
ILMN_1659488	99.84862	15	3.383235	0.2532468
ILMN_1686313	95.90366	19	3.750646	0.5727273
ILMN_2117623	103.1409	29	3.041109	0.1194805
ILMN_1675222	109.4628	16	5.018955	0.02337662
ILMN_2293067	102.8005	16	4.53288	0.1285714
ILMN_1766000	209.7659	20	9.388543	0
ILMN_2098446	237.8525	20	9.657864	0
ILMN_1689525	112.8042	28	2.469013	0.007792208
ILMN_2170095	97.12914	23	3.078237	0.4571429
ILMN_1792589	104.8978	23	3.813903	0.07142857
ILMN_1806849	86.28362	18	2.092248	0.9935065
ILMN_1708569	94.69537	23	2.430398	0.6610389
ILMN_1734276	93.98383	19	3.87316	0.7194805
ILMN_1675858	96.24796	29	2.552467	0.5376623
ILMN_1657823	92.11775	18	3.468896	0.8441558
ILMN_2309156	106.1478	11	4.088475	0.05194805
ILMN_1756445	147.7871	19	4.707877	0
ILMN_1713867	93.54541	29	1.743456	0.7428572
ILMN_1728019	102.7606	18	3.42776	0.1285714
ILMN_2398378	100.4661	22	3.474094	0.2233766
ILMN_1731299	89.72063	20	2.982494	0.951948
ILMN_1750861	102.67	23	3.751568	0.1311688
ILMN_1811588	93.13622	18	1.498263	0.774026
ILMN_1808599	99.33093	19	3.15917	0.2896104
ILMN_2248192	99.2561	27	2.876502	0.2922078
ILMN_1780236	543.2343	25	18.93161	0
ILMN_1785336	185.1542	17	5.14145	0
ILMN_1740706	96.17302	14	4.781332	0.5467532
ILMN_1810864	98.06374	22	2.009742	0.3818182
ILMN_1659312	98.32541	24	2.373844	0.3597403
ILMN_1785646	96.67847	29	2.583891	0.5090909
ILMN_1764239	301.4829	21	8.009519	0
ILMN_1728660	2836.636	24	115.8098	0
ILMN_1700847	122.5411	11	2.715094	0
ILMN_1677887	1069.315	29	37.54134	0
ILMN_1670300	122.3186	11	5.264819	0
ILMN_2329744	107.2166	27	3.345444	0.04415584
ILMN_2262203	104.2744	14	4.740909	0.08311688
ILMN_1798166	101.5576	16	3.791961	0.1727273
ILMN_2262198	117.1107	24	4.444021	0.001298701
ILMN_1673337	98.77588	24	2.945833	0.3233766
ILMN_1808300	96.83703	16	4.405992	0.4909091
ILMN_2349992	98.03699	24	2.567659	0.3844156
ILMN_1791144	132.7746	25	4.051762	0
ILMN_1689474	152.2959	26	4.039516	0
ILMN_1752028	116.5744	23	3.938667	0.002597403
