Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_si308_b.AVG_Signal	KHYG1_si308_b.Avg_NBEADS	KHYG1_si308_b.BEAD_STDERR	KHYG1_si308_b.Detection Pval
ILMN_2287147	98.18151	22	2.519231	0.3883117
ILMN_1806946	134.7268	19	5.328808	0
ILMN_2292334	95.95047	23	2.384732	0.5649351
ILMN_3248990	98.87872	19	2.942205	0.3337662
ILMN_3240182	95.65322	19	2.097027	0.5896104
ILMN_1733116	101.59	23	2.385269	0.1844156
ILMN_1812769	687.6615	20	15.04266	0
ILMN_1726798	101.1706	14	3.351554	0.2051948
ILMN_2276987	92.69248	23	2.548741	0.8506494
ILMN_2277121	97.18697	19	3.326315	0.4610389
ILMN_1660043	112.276	11	3.671895	0.01038961
ILMN_2376416	180.3447	27	5.412128	0
ILMN_1771390	95.90027	18	2.063768	0.5714286
ILMN_1776038	351.7305	27	9.267876	0
ILMN_3236556	269.3739	29	9.759484	0
ILMN_1781097	479.1336	27	11.23236	0
ILMN_1658624	142.9327	26	3.97624	0
ILMN_1743594	98.45836	37	2.365919	0.361039
ILMN_1731891	100.6084	19	2.694448	0.2350649
ILMN_3248521	95.16417	15	3.357262	0.625974
ILMN_3239254	100.5135	27	2.426639	0.2428571
ILMN_1757387	100.9145	34	2.497693	0.2181818
ILMN_1660111	624.8082	18	36.67351	0
ILMN_1731612	528.2098	24	16.58315	0
ILMN_2371700	950.9203	22	25.38978	0
ILMN_1694890	139.9899	25	4.361772	0
ILMN_1719785	115.9813	23	4.14444	0.002597403
ILMN_1768662	472.6399	25	22.40058	0
ILMN_2050255	362.7179	16	9.702985	0
ILMN_3300568	96.38299	21	3.764772	0.5220779
ILMN_1773497	96.36642	21	2.360829	0.5220779
ILMN_1707258	105.8767	27	3.684953	0.05324675
ILMN_2084073	123.8414	22	4.423831	0.001298701
ILMN_1652413	111.3727	13	3.30734	0.01298701
ILMN_1750469	105.4676	24	2.645184	0.06103896
ILMN_1677617	97.17693	21	2.779636	0.4623377
ILMN_1685625	246.0665	24	6.758281	0
ILMN_1733554	90.04806	21	2.012304	0.9597403
ILMN_1750521	104.1424	20	5.070494	0.0961039
ILMN_1755992	100.0998	20	3.058443	0.2571429
ILMN_1781986	527.1319	25	20.9313	0
ILMN_2366714	171.4081	22	4.909985	0
ILMN_2366710	180.3051	22	5.14057	0
ILMN_1711452	136.3066	22	5.570783	0
ILMN_2408968	134.2903	13	5.858722	0
ILMN_2110281	794.2319	20	29.22954	0
ILMN_1665737	119.8061	14	3.971092	0.001298701
ILMN_2367458	107.1509	24	1.980444	0.04025974
ILMN_1757646	198.0204	25	7.69479	0
ILMN_2113074	157.6401	20	5.465133	0
ILMN_1771601	141.1291	14	5.035178	0
ILMN_1756311	355.3361	20	15.15273	0
ILMN_1736939	233.8034	15	10.88427	0
ILMN_1661966	95.06192	15	4.508367	0.6337662
ILMN_1755462	110.9066	23	3.182204	0.01298701
ILMN_2360291	126.9115	28	3.755733	0
ILMN_1788387	101.4892	20	3.212851	0.1922078
ILMN_1729563	184.5419	14	5.517004	0
ILMN_2389155	648.2754	19	23.79659	0
ILMN_2284181	172.5588	24	5.266344	0
ILMN_1654340	152.3705	23	4.491703	0
ILMN_1671969	631.4074	15	18.85363	0
ILMN_2389151	2103.261	27	87.26003	0
ILMN_1744817	91.43094	13	1.450385	0.9
ILMN_1740233	95.89524	22	2.503839	0.5714286
ILMN_2206420	113.6868	20	3.734761	0.007792208
ILMN_1697967	98.99798	17	3.602467	0.3233766
ILMN_1707828	91.35338	20	2.618609	0.9012987
ILMN_1752813	95.93578	21	2.624901	0.5701299
ILMN_1758907	103.5498	23	3.25256	0.112987
ILMN_1706390	88.62533	27	2.539441	0.9857143
ILMN_1764607	95.32885	30	2.345078	0.6116883
ILMN_2061537	93.45703	20	2.091306	0.7883117
ILMN_1795872	96.38288	18	2.395316	0.5220779
ILMN_1828436	95.39402	19	3.824474	0.6103896
ILMN_1721926	94.4008	19	2.67169	0.7012987
ILMN_3244688	92.09274	27	2.39812	0.8805195
ILMN_2121979	100.486	24	3.57921	0.2428571
ILMN_1692861	94.04356	22	3.012055	0.7350649
ILMN_1742444	100.2047	27	3.092991	0.2571429
ILMN_2162819	100.2931	12	4.484763	0.2480519
ILMN_1810233	92.22462	16	2.907448	0.8792208
ILMN_2048414	97.52262	23	3.918816	0.4376623
ILMN_1739624	92.28725	28	2.66417	0.8766234
ILMN_1752214	93.78468	23	2.32356	0.7584416
ILMN_1801263	107.0686	21	3.373352	0.04155844
ILMN_2373670	95.02593	31	2.606005	0.6363636
ILMN_1808677	94.72513	23	2.51476	0.6766234
ILMN_1781859	94.46761	26	3.150504	0.6974026
ILMN_1805003	94.54292	24	2.795262	0.6909091
ILMN_2206500	92.15582	16	3.034599	0.8805195
ILMN_1679194	97.92116	20	2.96925	0.412987
ILMN_1755897	92.28963	15	4.124748	0.8753247
ILMN_1718833	100.3798	16	3.291363	0.2441558
ILMN_2133038	107.449	19	5.080353	0.03636364
ILMN_1655565	95.26211	19	3.512587	0.6207792
ILMN_1758816	100.0461	18	3.451638	0.2584416
ILMN_2190292	98.18992	22	1.84942	0.3883117
ILMN_2096012	126.5403	20	3.625136	0
ILMN_2401352	114.0327	22	2.162328	0.007792208
ILMN_1786065	743.6199	30	19.99825	0
ILMN_3242462	158.701	22	5.129413	0
ILMN_1737705	119.2308	26	3.206904	0.001298701
ILMN_1651339	102.3919	25	2.595198	0.1467533
ILMN_1799601	108.936	23	2.491289	0.02077922
ILMN_1691444	149.5115	22	5.346237	0
ILMN_1691188	680.5039	25	20.64764	0
ILMN_1738407	130.0534	19	3.588557	0
ILMN_3238676	124.7687	24	4.499906	0
ILMN_1769910	99.13683	21	3.898188	0.3142857
ILMN_1705144	218.0588	16	5.610026	0
ILMN_1735052	195.5	21	6.254439	0
ILMN_1744560	89.21335	26	2.304798	0.9779221
ILMN_1761288	100.2567	26	2.482424	0.2519481
ILMN_1715482	101.8298	17	2.325332	0.1779221
ILMN_1679495	130.761	29	3.75922	0
ILMN_3236866	95.6405	19	2.778255	0.5896104
ILMN_2406151	101.9099	27	3.948813	0.174026
ILMN_1740585	109.7237	23	2.806958	0.01688312
ILMN_2376529	97.79575	20	2.328156	0.4246753
ILMN_1665246	94.26143	10	2.526818	0.7181818
ILMN_1769316	97.19143	16	2.594478	0.4610389
ILMN_1757437	133.2817	25	4.083618	0
ILMN_1806052	105.7493	16	4.202709	0.05454545
ILMN_1664698	202.2811	20	8.076892	0
ILMN_3245351	129.0519	22	5.496174	0
ILMN_1722849	108.0971	17	3.083036	0.02857143
ILMN_2316148	91.3876	19	1.900581	0.9012987
ILMN_2244140	103.0419	27	3.54178	0.1311688
ILMN_1775403	94.72309	15	3.30236	0.6766234
ILMN_1669747	99.52427	14	3.504645	0.2948052
ILMN_2306661	90.37538	25	1.966934	0.9467533
ILMN_1678448	98.45345	28	2.742218	0.361039
ILMN_1675086	101.5654	23	2.82834	0.1844156
ILMN_1773380	160.5979	31	6.776164	0
ILMN_2395932	464.4038	14	32.43711	0
ILMN_1709860	102.3123	27	2.573354	0.1506494
ILMN_1726434	203.8956	12	8.320948	0
ILMN_2288254	99.1282	21	2.933964	0.3142857
ILMN_1698739	96.92682	24	2.502128	0.4844156
ILMN_2320672	95.22192	26	2.354017	0.6246753
ILMN_1766981	728.6436	24	18.78015	0
ILMN_1712913	91.40922	24	1.563161	0.9
ILMN_1692665	104.2943	24	3.874251	0.08961039
ILMN_2176502	94.97095	23	3.083935	0.6493506
ILMN_1687875	104.9329	20	3.178399	0.07922078
ILMN_1745491	103.6348	24	3.206231	0.1064935
ILMN_1703826	88.4957	18	1.969656	0.9857143
ILMN_1772316	156.2265	14	8.301558	0
ILMN_2099301	2637.52	19	91.63416	0
ILMN_1746652	94.20077	23	2.892812	0.7207792
ILMN_1654812	102.1762	17	3.878556	0.1558442
ILMN_2193591	126.7725	24	3.685404	0
ILMN_2139167	96.69787	27	3.53092	0.4987013
ILMN_3251747	96.59609	21	1.905857	0.5064935
ILMN_1735719	102.6126	18	3.744624	0.1402597
ILMN_1683120	1276.647	22	70.48766	0
ILMN_1722769	101.6817	24	3.032615	0.1818182
ILMN_1723794	105.3352	17	3.473533	0.06363636
ILMN_2192469	100.1205	22	3.001572	0.2571429
ILMN_1674996	103.0395	22	4.083721	0.1311688
ILMN_2126408	98.21499	20	2.719417	0.3844156
ILMN_1692826	100.875	22	2.022625	0.2194805
ILMN_1663815	97.79946	19	2.80186	0.4246753
ILMN_1674057	96.53809	29	2.583191	0.5090909
ILMN_1787555	92.65199	21	2.900482	0.8545455
ILMN_1687098	98.76147	13	4.633876	0.3415585
ILMN_2091217	97.86488	26	2.50756	0.4207792
ILMN_1669296	89.35555	20	2.46097	0.974026
ILMN_3249654	99.60299	19	2.230575	0.287013
ILMN_1678690	97.83623	25	3.033506	0.4207792
ILMN_1688011	173.3815	23	5.402545	0
ILMN_2383693	425.7258	20	11.39624	0
ILMN_1679417	94.65894	20	2.920633	0.6792208
ILMN_1739283	246.2858	16	10.00989	0
ILMN_1796305	159.8383	12	3.414819	0
ILMN_1671742	188.0199	19	7.763182	0
ILMN_1705515	246.0777	27	8.3809	0
ILMN_2397627	214.3714	24	8.331082	0
ILMN_1798163	274.7912	25	9.898748	0
ILMN_1655637	113.4776	26	3.604544	0.007792208
ILMN_1812679	98.06611	27	2.960605	0.3974026
ILMN_1685934	91.93872	12	1.708016	0.8857143
ILMN_1718477	97.71025	23	2.456954	0.4272727
ILMN_2353276	96.58438	25	2.576916	0.5064935
ILMN_2264177	90.28662	13	3.827197	0.9532468
ILMN_1701565	105.8238	16	3.648443	0.05454545
ILMN_1803024	100.7956	36	2.360661	0.2246753
ILMN_1706441	104.9831	30	3.363593	0.07792208
ILMN_3236765	2307.919	28	48.39061	0
ILMN_1746837	99.57957	19	2.789022	0.2883117
ILMN_1742764	98.40768	26	2.159789	0.3636364
ILMN_1798256	499.5716	26	16.55919	0
ILMN_1652037	96.49583	29	2.326102	0.5103896
ILMN_2154101	241.2775	22	10.73645	0
ILMN_2381121	259.0348	20	10.19939	0
ILMN_1724734	140.7885	37	4.089637	0
ILMN_1745152	721.0163	28	18.2258	0
ILMN_1745049	217.7982	20	11.84065	0
ILMN_2128489	109.5711	27	2.950717	0.01818182
ILMN_3251491	117.5095	21	5.182539	0.002597403
ILMN_1759453	609.5988	20	24.34216	0
ILMN_1671191	717.7999	24	33.48074	0
ILMN_1718853	598.7418	20	22.27596	0
ILMN_1701749	2900.386	23	87.49261	0
ILMN_2232936	6999.074	27	195.2082	0
ILMN_1792138	918.0544	25	45.97293	0
ILMN_1718136	4419.866	21	249.0476	0
ILMN_1666471	3004.455	22	103.3052	0
ILMN_3245151	117.5588	18	3.381507	0.002597403
ILMN_3249406	228.3382	22	10.27844	0
ILMN_1777811	160.3508	18	5.525731	0
ILMN_2386818	130.8353	25	4.039363	0
ILMN_1774196	612.5308	22	16.92155	0
ILMN_1668533	103.3356	14	4.814172	0.1233766
ILMN_1740742	566.8051	32	13.7314	0
ILMN_1797384	925.8534	21	21.19052	0
ILMN_1664243	147.5499	19	3.397074	0
ILMN_2353240	121.6233	16	4.268045	0.001298701
ILMN_1777982	229.6032	19	6.530714	0
ILMN_1684770	96.13358	26	2.665489	0.5493507
ILMN_2324672	151.3607	27	3.754567	0
ILMN_1756696	143.7286	17	5.957705	0
ILMN_1784283	92.35596	28	1.781817	0.8701299
ILMN_1668946	98.97241	12	5.067174	0.325974
ILMN_1717852	140.4116	30	5.50716	0
ILMN_1793928	94.11671	27	2.103577	0.7298701
ILMN_2245241	95.24253	16	1.996856	0.6233766
ILMN_1731101	95.84439	19	3.415369	0.5766234
ILMN_2293021	93.34648	22	2.430716	0.8012987
ILMN_1707630	97.82858	23	2.431707	0.4233766
ILMN_1693274	102.5393	19	3.243083	0.1415584
ILMN_1773313	125.9597	23	4.634031	0
ILMN_1692121	472.7742	16	20.82919	0
ILMN_1678684	96.8631	14	2.791366	0.4857143
ILMN_1696975	637.7527	23	26.85332	0
ILMN_1737254	282.7409	18	12.05024	0
ILMN_1721116	303.5254	17	11.24042	0
ILMN_1664537	178.1751	13	5.48132	0
ILMN_1687284	105.1558	17	2.814368	0.06623377
ILMN_3251526	287.4082	25	11.635	0
ILMN_1708059	155.4572	13	5.214144	0
ILMN_1806804	168.9504	18	6.693596	0
ILMN_2402947	145.2437	24	4.212121	0
ILMN_1665557	120.5798	20	3.232099	0.001298701
ILMN_2397230	210.0506	15	8.833951	0
ILMN_1713161	98.14735	23	2.649985	0.3909091
ILMN_2397231	305.9592	17	14.15157	0
ILMN_3238990	97.77444	22	2.122006	0.4246753
ILMN_3236992	99.28626	18	3.684255	0.3103896
ILMN_3240420	127.7314	19	1.672468	0
ILMN_1718679	98.73653	28	2.788096	0.3428572
ILMN_1705627	98.23511	27	2.243303	0.3805195
ILMN_1653940	107.0788	18	3.849981	0.04025974
ILMN_1755502	105.8906	15	4.831275	0.05324675
ILMN_1771642	107.2313	21	3.421059	0.03896104
ILMN_1750325	99.96191	15	3.28663	0.2636364
ILMN_2349006	133.1524	17	5.199623	0
ILMN_1651370	99.72828	24	2.49558	0.2818182
ILMN_1780887	135.4156	18	4.762518	0
ILMN_1750886	101.2085	17	4.064536	0.2012987
ILMN_1666609	157.8281	20	6.831664	0
ILMN_1752255	97.39752	19	3.280976	0.4454545
ILMN_1705842	94.00222	22	3.031942	0.7402598
ILMN_1697145	96.69225	19	1.970764	0.5
ILMN_1684594	225.2119	23	6.804113	0
ILMN_1670764	106.548	24	2.799719	0.05064935
ILMN_1744794	108.887	17	4.036483	0.02077922
ILMN_1704377	94.16805	17	3.075471	0.7233766
ILMN_1794306	104.7217	15	4.003301	0.08311688
ILMN_1682795	91.64417	21	3.238246	0.8948052
ILMN_1725862	510.9372	25	21.79235	0
ILMN_1741455	107.1689	18	3.13684	0.03896104
ILMN_1661156	98.0285	14	4.180796	0.4
ILMN_1653337	101.581	18	2.252404	0.1844156
ILMN_1804743	99.75348	25	2.422083	0.2805195
ILMN_1652577	93.72334	14	3.563169	0.7597402
ILMN_2306077	109.3831	22	3.66488	0.01818182
ILMN_1723536	154.8719	15	4.903139	0
ILMN_1739454	160.7426	20	5.810968	0
ILMN_1739384	114.2747	19	6.019238	0.006493506
ILMN_1697227	137.7876	25	2.809461	0
ILMN_1686319	138.995	15	6.327625	0
ILMN_1704876	398.2737	23	17.39973	0
ILMN_1659523	490.0679	22	24.76181	0
ILMN_1773505	100.2354	16	4.246697	0.2532468
ILMN_1798712	178.5412	22	5.998117	0
ILMN_1757536	121.3986	20	7.190575	0.001298701
ILMN_1801931	144.8008	18	5.757437	0
ILMN_1778487	94.93661	26	2.713814	0.651948
ILMN_1690365	102.9213	22	3.909241	0.1350649
ILMN_1752575	101.7951	13	5.644917	0.1792208
ILMN_2115696	281.5028	7	21.51308	0
ILMN_2093188	114.074	23	4.761032	0.007792208
ILMN_1807212	147.7663	18	4.070132	0
ILMN_2364819	121.5209	21	3.406096	0.001298701
ILMN_2380453	97.78309	15	1.877677	0.4246753
ILMN_1724410	107.9844	14	3.158678	0.02857143
ILMN_3250870	97.39705	25	1.66423	0.4454545
ILMN_1722953	106.9331	24	2.28085	0.04415584
ILMN_1756873	111.8359	19	2.962654	0.01038961
ILMN_2285141	123.7962	20	3.554255	0.001298701
ILMN_1777726	138.3066	16	3.400865	0
ILMN_1738572	192.5369	18	8.44137	0
ILMN_1680279	487.2487	15	27.72873	0
ILMN_1671494	340.8724	23	12.37357	0
ILMN_1660536	92.18744	21	2.028801	0.8805195
ILMN_1740413	93.74975	23	2.242171	0.7597402
ILMN_1795275	96.85278	22	3.009893	0.4857143
ILMN_1738971	100.9092	21	3.547818	0.2181818
ILMN_1721727	101.6266	21	3.269811	0.1831169
ILMN_2311826	99.71684	21	2.876572	0.2818182
ILMN_1659696	96.14771	23	3.712677	0.5493507
ILMN_1729319	269.9731	19	11.26133	0
ILMN_1715188	140.873	24	4.418565	0
ILMN_2094587	199.5527	26	6.475486	0
ILMN_2400583	106.0656	25	3.859957	0.05324675
ILMN_1656165	222.1434	14	6.824452	0
ILMN_2056795	93.01257	18	2.407702	0.8246753
ILMN_1662686	175.0511	23	5.980225	0
ILMN_1700024	95.1797	30	2.95858	0.625974
ILMN_1768793	101.0557	20	2.775443	0.2103896
ILMN_2130838	877.9046	27	32.72048	0
ILMN_2095820	375.43	18	12.49699	0
ILMN_1688725	259.5194	27	8.495558	0
ILMN_1686645	146.2337	14	5.00424	0
ILMN_1735908	145.0909	33	4.985763	0
ILMN_1779584	276.0408	22	10.70389	0
ILMN_2102580	113.167	23	4.326353	0.007792208
ILMN_1724106	96.78686	15	1.865452	0.4922078
ILMN_1691947	90.48976	21	2.121478	0.9441559
ILMN_1774860	723.9299	19	44.24672	0
ILMN_2043828	160.0366	17	4.56576	0
ILMN_2090987	97.23414	21	2.320281	0.4571429
ILMN_1745423	476.0299	19	20.89766	0
ILMN_1778238	839.8387	18	35.31085	0
ILMN_1655296	112.7743	16	4.497062	0.009090909
ILMN_1732198	398.5805	16	10.93742	0
ILMN_1775780	126.952	23	3.348251	0
ILMN_1671818	359.6651	21	16.56179	0
ILMN_2236625	200.6438	33	6.577472	0
ILMN_2180232	90.27116	22	1.996895	0.9532468
ILMN_1812093	94.08279	23	2.336581	0.7324675
ILMN_1747962	98.62698	21	2.978182	0.3454545
ILMN_1654488	126.1423	13	5.933365	0
ILMN_2264634	97.56999	13	1.141198	0.4376623
ILMN_1739587	100.4421	20	2.289304	0.2441558
ILMN_1651456	99.53558	16	5.306946	0.2922078
ILMN_1909466	99.39017	18	1.557582	0.3012987
ILMN_1761069	160.6241	23	6.097852	0
ILMN_1776334	100.537	11	2.564495	0.2415584
ILMN_1671314	2066.764	22	94.33559	0
ILMN_1745499	124.8095	29	4.432	0
ILMN_1723695	101.2522	24	2.473054	0.2012987
ILMN_1750792	95.66475	23	2.667771	0.5883117
ILMN_1799024	132.4404	22	3.32118	0
ILMN_2405756	99.21816	29	2.898557	0.3103896
ILMN_2295844	100.8746	14	3.321281	0.2194805
ILMN_1737611	191.7098	20	7.176923	0
ILMN_1713491	145.0528	28	4.086197	0
ILMN_1714527	219.2746	15	6.439646	0
ILMN_1761363	208.6893	23	8.013337	0
ILMN_1804676	155.5389	29	6.172799	0
ILMN_1664175	157.756	26	5.90999	0
ILMN_1809467	732.4302	20	25.07426	0
ILMN_1690524	522.01	26	24.8362	0
ILMN_2190084	594.9958	21	27.20056	0
ILMN_1685929	97.03188	21	2.471918	0.4766234
ILMN_1715647	102.1883	21	3.060282	0.1558442
ILMN_1779410	100.6456	23	2.41378	0.2350649
ILMN_2405190	97.95232	19	3.306795	0.4064935
ILMN_1690822	155.4232	19	4.905065	0
ILMN_1678459	96.60684	16	2.135849	0.5064935
ILMN_1772055	111.9492	23	3.50654	0.01038961
ILMN_1702130	108.1266	14	2.660216	0.02857143
ILMN_1696601	372.849	13	8.605818	0
ILMN_1755507	105.3885	22	3.284614	0.06233766
ILMN_1737585	371.7538	20	9.698107	0
ILMN_1796216	97.63392	20	3.365997	0.4311688
ILMN_1692698	92.47662	23	2.266866	0.864935
ILMN_1667295	100.923	25	2.315701	0.2168831
ILMN_1743646	141.2071	17	7.119959	0
ILMN_1812001	96.9605	23	3.977728	0.4805195
ILMN_1700690	131.4814	22	3.336085	0
ILMN_1749466	111.6107	21	2.573503	0.01168831
ILMN_1717334	191.4668	27	7.167157	0
ILMN_1794781	117.1944	18	3.292419	0.002597403
ILMN_2290068	94.34728	14	3.757941	0.7051948
ILMN_1657679	117.5345	18	4.820475	0.002597403
ILMN_2399463	96.75835	18	3.146957	0.4935065
ILMN_1771058	100.6565	25	3.248016	0.2350649
ILMN_1760047	101.9214	20	3.356737	0.174026
ILMN_2223010	1286.269	22	57.89347	0
ILMN_1800612	1472.426	25	61.12457	0
ILMN_2325763	105.7506	13	3.804768	0.05454545
ILMN_2307903	98.71733	32	3.156644	0.3428572
ILMN_1766955	99.42677	15	3.822825	0.3
ILMN_1687301	88.02156	18	3.044544	0.9896104
ILMN_1795429	609.4727	18	13.94556	0
ILMN_2413527	117.0034	23	3.476479	0.002597403
ILMN_1661674	96.59647	29	2.688033	0.5064935
ILMN_1777220	443.0643	22	8.373453	0
ILMN_1682180	195.951	21	5.396579	0
ILMN_1684886	94.21597	22	2.594527	0.7194805
ILMN_2378845	90.66412	19	2.762854	0.9363636
ILMN_1706028	101.0082	11	0.5343991	0.2142857
ILMN_1728657	101.7859	28	3.646171	0.1792208
ILMN_1670493	95.81138	18	2.952943	0.5766234
ILMN_1690557	98.52579	18	2.410468	0.3545454
ILMN_2278413	95.65211	34	2.036891	0.5896104
ILMN_1651789	91.79367	11	2.947421	0.8896104
ILMN_2271568	96.96967	15	3.506467	0.4805195
ILMN_2366642	104.5844	20	3.046224	0.08571429
ILMN_1741129	96.69849	15	2.925386	0.4987013
ILMN_3238228	93.71053	16	2.180331	0.7623377
ILMN_2166716	94.00946	23	2.778514	0.738961
ILMN_2170157	99.15714	16	2.897658	0.3142857
ILMN_1683872	94.28842	22	2.596266	0.7181818
ILMN_1720947	92.76662	12	1.647822	0.8402597
ILMN_2175601	2059.531	17	143.973	0
ILMN_2221066	110.9206	19	3.191192	0.01298701
ILMN_1729816	6223.45	25	161.7755	0
ILMN_1666203	103.1692	22	3.504886	0.125974
ILMN_2319952	104.3352	20	2.99592	0.08961039
ILMN_2375879	103.6387	27	1.930459	0.1064935
ILMN_1803882	100.3141	25	2.630881	0.2467532
ILMN_1693060	89.54301	17	1.194013	0.9688312
ILMN_1772274	98.93062	21	2.622632	0.3285714
ILMN_1726981	1591.539	19	60.14709	0
ILMN_1801814	99.94711	13	2.710564	0.2649351
ILMN_1722855	143.4239	19	3.287055	0
ILMN_1701204	114.276	28	3.271961	0.006493506
ILMN_1782352	93.71162	27	2.79175	0.7623377
ILMN_3231823	117.797	28	3.799415	0.002597403
ILMN_3223807	100.0561	21	3.208341	0.2584416
ILMN_2203748	90.11926	16	2.076483	0.9558442
ILMN_2203753	100.6953	25	2.797995	0.2311688
ILMN_1684336	94.20555	15	3.264767	0.7194805
ILMN_1705310	341.0382	13	10.43885	0
ILMN_1774828	210.8587	13	8.118908	0
ILMN_2141398	100.905	31	2.160364	0.2181818
ILMN_1757497	138.719	37	3.418767	0
ILMN_1719753	100.2456	19	2.434757	0.2532468
ILMN_1762714	99.80819	28	1.760221	0.274026
ILMN_1722850	109.1487	15	6.178664	0.01818182
ILMN_1714586	95.31385	26	2.496488	0.6168831
ILMN_1768480	300.6893	17	9.141329	0
ILMN_2376625	222.7863	27	9.129294	0
ILMN_1738579	539.0022	19	15.11414	0
ILMN_1801984	132.3069	18	4.628587	0
ILMN_1779481	93.63287	19	3.656485	0.7714286
ILMN_1661750	92.76479	30	2.36055	0.8402597
ILMN_1795937	1406.382	25	53.74948	0
ILMN_1778650	97.05909	28	2.669053	0.4714286
ILMN_1782538	4818.992	23	162.2753	0
ILMN_2058251	2825.385	16	154.1508	0
ILMN_1794638	98.24261	26	3.241976	0.3805195
ILMN_2357542	92.89625	24	2.535443	0.8324676
ILMN_2199389	106.7699	21	3.956295	0.04805195
ILMN_1683939	93.46945	20	2.713256	0.7883117
ILMN_2131493	113.6719	31	3.31783	0.007792208
ILMN_1709434	95.89017	30	2.512355	0.5714286
ILMN_2111255	96.25484	26	2.446337	0.5402597
ILMN_1739946	1623.951	16	52.95533	0
ILMN_1786139	259.4861	24	11.35479	0
ILMN_1802894	244.4533	20	8.328356	0
ILMN_2361862	92.19261	15	2.843853	0.8805195
ILMN_1675092	93.54848	21	2.594221	0.7818182
ILMN_1789467	92.34086	21	2.313103	0.8727273
ILMN_1790794	94.35313	13	2.864634	0.7038961
ILMN_1735910	102.6191	27	3.563277	0.1402597
ILMN_1742046	96.97558	17	2.187526	0.4779221
ILMN_2122926	116.6187	27	3.466151	0.002597403
ILMN_1711427	101.1842	19	2.584323	0.2038961
ILMN_1738828	101.1197	19	4.159621	0.2077922
ILMN_1767070	107.7569	19	4.460951	0.03246753
ILMN_1674574	97.8043	19	2.565471	0.4233766
ILMN_1678939	327.0508	21	11.53948	0
ILMN_1692546	131.253	16	4.448226	0
ILMN_1758864	100.9551	24	2.905994	0.2142857
ILMN_1702842	97.41302	10	2.839928	0.4441558
ILMN_2387680	99.11958	23	2.868898	0.3142857
ILMN_1804935	94.03083	27	2.063501	0.7363636
ILMN_2226955	145.5023	20	5.521326	0
ILMN_2181089	133.0081	19	5.156753	0
ILMN_1738549	91.16734	20	2.866994	0.9155844
ILMN_1700147	95.38786	23	2.424318	0.6103896
ILMN_1717781	117.8686	12	5.464622	0.002597403
ILMN_1784099	94.45699	18	3.157033	0.6987013
ILMN_2414826	122.6649	19	4.200955	0.001298701
ILMN_1789828	99.82042	23	3.44304	0.274026
ILMN_1800721	125.0274	21	3.810279	0
ILMN_1726280	99.03961	17	3.882316	0.3194805
ILMN_1765165	106.6945	22	2.217402	0.04805195
ILMN_1799843	96.56806	16	4.39454	0.5064935
ILMN_2268409	105.6596	21	2.823154	0.05584415
ILMN_2332368	101.8114	17	3.753583	0.1779221
ILMN_2252705	103.8608	26	3.459949	0.0987013
ILMN_1809582	113.1887	26	2.714765	0.007792208
ILMN_2398865	118.5587	22	4.67339	0.001298701
ILMN_2266228	93.27741	21	2.011694	0.8077922
ILMN_1656840	95.78815	10	3.160232	0.5792208
ILMN_2356694	97.46763	15	4.466184	0.4415585
ILMN_1734736	121.2633	21	3.355776	0.001298701
ILMN_1778078	783.0585	36	18.87271	0
ILMN_1739440	104.6504	19	3.893361	0.08441558
ILMN_1721575	130.4526	27	5.994017	0
ILMN_2406043	224.4344	17	6.702652	0
ILMN_1683827	182.4354	28	4.288728	0
ILMN_1743505	94.01202	27	2.336527	0.738961
ILMN_2149566	315.7696	17	13.59077	0
ILMN_1767691	387.6024	19	19.58099	0
ILMN_1781039	196.9277	21	9.959599	0
ILMN_2344850	750.0904	35	21.5389	0
ILMN_1736751	146.5906	16	3.59662	0
ILMN_1790797	254.08	27	4.910506	0
ILMN_2339863	179.4236	25	5.062485	0
ILMN_1704619	1302.151	17	50.10276	0
ILMN_1662316	169.8583	27	5.188436	0
ILMN_1789243	145.7227	28	3.913932	0
ILMN_1761721	539.2245	16	16.84154	0
ILMN_1802519	204.5031	14	7.35823	0
ILMN_2161832	271.246	21	10.86929	0
ILMN_1711139	123.9704	20	4.588324	0.001298701
ILMN_1710427	226.511	23	11.31859	0
ILMN_1789233	218.7543	16	7.586721	0
ILMN_1692865	94.80423	16	3.381562	0.6649351
ILMN_1770388	109.1324	19	3.765307	0.01818182
ILMN_2280911	113.9091	17	5.04037	0.007792208
ILMN_2383107	335.5478	20	8.911148	0
ILMN_1703379	335.48	12	22.99323	0
ILMN_1796075	103.3356	19	3.219521	0.1233766
ILMN_1683243	174.4069	26	5.024861	0
ILMN_1708946	192.9142	27	5.432193	0
ILMN_1792587	667.889	25	25.43233	0
ILMN_1666632	140.2429	35	3.927949	0
ILMN_1806510	89.91046	17	2.66328	0.9623377
ILMN_2386967	107.3188	22	3.416625	0.03896104
ILMN_1761086	107.7622	15	3.1713	0.03246753
ILMN_1722774	211.9662	14	7.535401	0
ILMN_1678268	129.9511	29	3.474789	0
ILMN_2415170	118.5512	16	3.802043	0.001298701
ILMN_1805828	416.12	22	19.41239	0
ILMN_1750088	148.3633	19	4.952571	0
ILMN_2348403	118.7506	20	3.68745	0.001298701
