Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_ctrl_a.AVG_Signal	KHYG1_ctrl_a.Avg_NBEADS	KHYG1_ctrl_a.BEAD_STDERR	KHYG1_ctrl_a.Detection Pval
ILMN_1773620	163.207	22	4.887617	0
ILMN_1791770	102.8457	17	3.242577	0.08051948
ILMN_1727173	94.17036	25	2.772183	0.6077922
ILMN_1728845	552.8148	30	10.69972	0
ILMN_1692684	221.7703	19	10.77952	0
ILMN_2408987	91.18777	16	3.543434	0.8467532
ILMN_1693244	98.9877	16	3.176851	0.2233766
ILMN_2309180	116.3401	22	4.979598	0.001298701
ILMN_1747857	262.179	30	9.205376	0
ILMN_1652006	103.6232	13	3.520075	0.06363636
ILMN_1762526	93.92803	23	1.889355	0.6298701
ILMN_2296422	129.2997	28	4.195549	0
ILMN_1748923	162.7379	29	7.012513	0
ILMN_2411190	213.6025	18	7.822021	0
ILMN_1718807	620.5416	26	24.14972	0
ILMN_2182348	150.0187	21	4.29383	0
ILMN_1683302	108.5269	20	3.971781	0.02467532
ILMN_2330861	757.8061	24	29.53458	0
ILMN_2251804	301.173	25	13.33334	0
ILMN_1757132	99.05168	16	3.52006	0.2194805
ILMN_1654001	115.0703	22	5.205815	0.001298701
ILMN_1808148	97.74068	22	3.177008	0.3025974
ILMN_1814631	100.2069	13	2.657565	0.1727273
ILMN_3240236	223.1517	31	8.061199	0
ILMN_1815923	90.55215	17	2.7339	0.887013
ILMN_1808295	104.5255	26	3.24023	0.05454545
ILMN_1793203	426.3846	19	15.13526	0
ILMN_1794147	100.1898	21	3.298296	0.1727273
ILMN_1654998	101.7612	20	5.252204	0.112987
ILMN_1661650	284.7747	16	13.08709	0
ILMN_2125618	99.54217	27	2.135553	0.1961039
ILMN_1652996	108.2726	23	2.858854	0.02727273
ILMN_1801383	223.8305	21	11.38291	0
ILMN_2126239	260.9617	20	7.863138	0
ILMN_1695280	108.1073	23	2.637897	0.03116883
ILMN_2368597	122.0944	22	4.901692	0
ILMN_1690469	100.3043	22	1.754632	0.1701299
ILMN_1706553	268.209	19	8.328134	0
ILMN_1675609	152.1653	25	5.173379	0
ILMN_2351893	89.69592	14	3.439136	0.9285714
ILMN_2351902	105.4747	28	2.934674	0.04415584
ILMN_1665022	100.6008	15	3.796252	0.151948
ILMN_2336393	124.6682	18	4.310874	0
ILMN_1691789	273.0154	19	16.36727	0
ILMN_1782098	92.25706	18	3.247257	0.7792208
ILMN_2410938	99.78056	13	3.824337	0.1805195
ILMN_1791202	91.37559	20	2.333396	0.8324676
ILMN_1719641	93.26019	21	2.148548	0.6883117
ILMN_1775380	110.3628	22	4.332329	0.01168831
ILMN_2367258	89.83942	24	2.458815	0.9246753
ILMN_2280707	93.7773	27	2.39407	0.6493506
ILMN_1741684	109.7459	21	4.212938	0.01428571
ILMN_1757370	127.6491	14	4.097488	0
ILMN_1672176	120.8509	29	3.072897	0
ILMN_1802316	97.1443	14	4.045065	0.3532467
ILMN_1782795	105.5641	18	4.149185	0.04155844
ILMN_1796349	91.19092	18	2.832522	0.8467532
ILMN_2100357	88.48244	16	2.875079	0.9597403
ILMN_1719660	92.15324	26	2.37803	0.7831169
ILMN_1678095	97.29103	16	5.209029	0.3376623
ILMN_1789913	93.76081	15	2.794566	0.6506494
ILMN_1778743	94.80077	26	2.549246	0.548052
ILMN_2162603	90.22318	19	3.458168	0.8987013
ILMN_1798535	96.59679	25	3.119174	0.4012987
ILMN_1673355	96.89198	15	2.846677	0.3701299
ILMN_2225318	909.5016	16	63.88359	0
ILMN_1694305	1032.514	24	81.57052	0
ILMN_2250445	107.782	23	4.674047	0.03116883
ILMN_2328327	95.75017	23	2.340832	0.474026
ILMN_1785618	122.123	21	4.476758	0
ILMN_1704956	102.7936	19	4.318479	0.08181818
ILMN_1740728	92.3898	33	2.030521	0.7701299
ILMN_1764803	242.2943	27	10.31527	0
ILMN_1804642	253.1747	22	7.321708	0
ILMN_1779492	111.2417	35	3.358449	0.01038961
ILMN_1756615	100.0085	23	2.151802	0.1727273
ILMN_1675429	94.68241	15	3.73209	0.5571429
ILMN_1696054	80.92178	13	4.248132	1
ILMN_1721605	440.5646	17	17.43815	0
ILMN_1670503	93.46421	24	2.692851	0.6675324
ILMN_1741954	254.8325	24	9.862059	0
ILMN_2086238	131.0772	24	2.786088	0
ILMN_1663827	106.3094	30	2.476332	0.03766234
ILMN_1684530	95.90543	21	4.231393	0.4584416
ILMN_1758086	90.81187	22	3.831298	0.8688312
ILMN_1655740	102.2284	20	2.091512	0.0987013
ILMN_2082585	92.7956	27	2.290787	0.7285714
ILMN_1690262	97.96078	22	2.599885	0.2844156
ILMN_1687519	160.3552	19	7.951879	0
ILMN_1748911	167.9135	15	6.2186	0
ILMN_2408080	92.02392	31	2.136056	0.7961039
ILMN_1740555	95.38353	18	2.998612	0.5038961
ILMN_1659857	241.7038	21	8.844473	0
ILMN_3243982	212.7744	18	8.175677	0
ILMN_1797566	176.6444	22	5.069338	0
ILMN_1733648	86.79174	15	2.187304	0.987013
ILMN_2093389	269.3535	26	10.40151	0
ILMN_1725346	105.393	27	3.094833	0.04675325
ILMN_1698478	184.6029	25	4.719673	0
ILMN_1803611	170.9849	15	5.853698	0
ILMN_2224300	92.6712	26	2.356527	0.7402598
ILMN_1677484	216.0385	15	6.049695	0
ILMN_1683273	150.4302	28	4.299567	0
ILMN_1799969	274.789	21	15.50221	0
ILMN_3309138	99.04364	20	2.093792	0.2220779
ILMN_1701933	94.41896	26	2.119115	0.5831169
ILMN_1766165	95.6214	17	2.763461	0.4844156
ILMN_1807969	99.44795	18	2.694023	0.1987013
ILMN_1779343	92.79083	20	2.413146	0.7285714
ILMN_2397841	98.79919	21	3.124232	0.2363636
ILMN_2397842	98.97195	25	2.598582	0.2246753
ILMN_2397846	90.62969	23	2.549316	0.8805195
ILMN_1653161	92.47033	34	1.881073	0.7623377
ILMN_1775111	442.312	28	17.13892	0
ILMN_1652066	92.92508	18	3.302137	0.7181818
ILMN_1706945	93.08152	16	3.677502	0.7077922
ILMN_1795881	90.93768	18	3.361303	0.8636364
ILMN_1766171	685.181	21	37.01882	0
ILMN_3236713	662.2377	26	35.96727	0
ILMN_2409078	132.9766	25	3.228801	0
ILMN_1791884	178.2309	16	2.896657	0
ILMN_3249059	136.7218	17	5.008713	0
ILMN_2179579	111.5722	18	4.239402	0.01038961
ILMN_1707493	470.1065	28	13.20173	0
ILMN_2311497	97.16727	29	1.837013	0.3467532
ILMN_1661673	127.9837	27	4.797284	0
ILMN_2200659	3233.982	27	82.96967	0
ILMN_3248443	3666.243	27	86.80199	0
ILMN_3233229	237.1116	31	8.94086	0
ILMN_3233205	130.6392	22	4.04254	0
ILMN_3227023	747.0182	23	48.05999	0
ILMN_3309349	627.4344	25	24.33543	0
ILMN_2050921	100.9805	27	3.431526	0.1311688
ILMN_1815658	95.07014	19	3.238347	0.5272727
ILMN_3238785	281.69	27	8.685302	0
ILMN_1805623	95.65726	18	2.905247	0.4818182
ILMN_1651278	246.5646	26	10.52433	0
ILMN_1788251	99.21155	12	4.150347	0.2116883
ILMN_3245893	100.1049	22	3.322793	0.1727273
ILMN_2189842	175.1579	20	7.9555	0
ILMN_3236955	97.42295	24	2.658431	0.3246753
ILMN_3239704	97.3849	14	3.176728	0.3272727
ILMN_3240883	101.8272	22	3.610847	0.112987
ILMN_3242448	125.9168	23	4.58048	0
ILMN_3243921	104.4977	26	3.659471	0.05454545
ILMN_3238435	268.5262	24	5.386615	0
ILMN_3241985	95.27178	26	3.123215	0.5168831
ILMN_3241036	95.16193	16	2.269677	0.5220779
ILMN_3241140	112.1193	18	3.478906	0.007792208
ILMN_3241884	94.86749	20	3.10149	0.5389611
ILMN_3246465	115.8873	17	4.875247	0.001298701
ILMN_3248658	91.30351	14	2.67136	0.8389611
ILMN_3243129	105.7152	23	3.813429	0.04155844
ILMN_3244348	149.7516	27	3.62454	0
ILMN_3242748	84.47858	15	1.827188	0.9987013
ILMN_3245228	89.57272	21	2.141506	0.9337662
ILMN_3244343	107.2505	27	3.481541	0.03246753
ILMN_3246713	104.8653	12	5.91729	0.05064935
ILMN_3247939	96.31454	26	2.570529	0.4181818
ILMN_3248890	146.504	31	4.328404	0
ILMN_1682038	116.7485	21	3.423657	0.001298701
ILMN_3238613	106.3704	23	3.422274	0.03766234
ILMN_3248811	97.8007	31	2.551545	0.3
ILMN_3235096	98.78951	25	2.355722	0.2376623
ILMN_3236594	109.4004	10	7.323028	0.01428571
ILMN_3248232	97.22247	21	2.893837	0.3415585
ILMN_3249538	95.40495	34	2.915328	0.5012987
ILMN_3239108	106.564	21	3.383345	0.03506494
ILMN_3238259	97.5436	16	4.224287	0.3168831
ILMN_3239162	95.9672	21	2.625383	0.4493507
ILMN_2085525	98.99382	19	3.402309	0.2233766
ILMN_2096747	125.1445	17	4.793543	0
ILMN_3240231	107.8135	30	3.327394	0.03116883
ILMN_3249351	97.15842	29	3.153467	0.3493507
ILMN_3241814	95.46134	20	3.707384	0.4974026
ILMN_3247494	95.65211	19	1.832498	0.4818182
ILMN_3235334	90.0779	16	3.809664	0.912987
ILMN_3243135	96.74292	21	2.910655	0.3805195
ILMN_3244597	94.98835	22	2.69365	0.5285714
ILMN_3235270	99.91922	22	2.855696	0.1779221
ILMN_3245764	96.2923	22	2.756762	0.4181818
ILMN_3238672	98.10392	29	2.956908	0.274026
ILMN_3247222	96.38842	23	2.49738	0.412987
ILMN_3241798	119.3222	16	5.023506	0.001298701
ILMN_3248575	96.2481	28	2.270456	0.4272727
ILMN_3243908	98.19308	16	2.682918	0.2714286
ILMN_3238078	135.5211	16	5.372128	0
ILMN_3239276	96.3258	26	2.839302	0.4181818
ILMN_3238670	99.13284	16	2.731102	0.2168831
ILMN_3235264	95.78162	31	2.427075	0.4701299
ILMN_3235231	102.7379	28	2.989551	0.08441558
ILMN_3242825	93.4874	23	2.484531	0.6649351
ILMN_3235316	102.0982	23	2.76054	0.1025974
ILMN_3247679	104.5972	20	2.789629	0.05194805
ILMN_3239932	99.80445	26	3.242999	0.1792208
ILMN_3237035	92.85062	22	2.737927	0.7246753
ILMN_3238745	99.22462	27	1.583797	0.2103896
ILMN_3240280	114.4787	26	3.380907	0.001298701
ILMN_3235404	137.8175	16	4.750192	0
ILMN_3242067	108.4328	23	3.934925	0.02597403
ILMN_3240116	105.7725	11	4.296942	0.04155844
ILMN_3247251	109.5802	23	4.541061	0.01428571
ILMN_3236942	97.14781	26	2.150727	0.3519481
ILMN_3244678	103.868	15	3.513388	0.06103896
ILMN_3246708	116.6146	16	5.774106	0.001298701
ILMN_3245365	121.4569	12	4.861882	0
ILMN_3243894	97.46969	19	2.981355	0.3220779
ILMN_3245458	442.6933	27	12.6061	0
ILMN_1700074	163.6909	21	7.353905	0
ILMN_3249167	111.8372	23	4.00412	0.01038961
ILMN_1709604	123.2691	24	3.183821	0
ILMN_1787326	103.4151	23	2.862799	0.06883117
ILMN_1689616	95.8882	10	3.075116	0.4584416
ILMN_3247018	347.0615	33	12.62786	0
ILMN_3244592	111.6365	22	4.473618	0.01038961
ILMN_3244883	99.22185	22	3.489578	0.2103896
ILMN_1730773	261.8994	26	7.371437	0
ILMN_3243972	104.7255	20	3.371428	0.05194805
ILMN_3245878	101.3419	15	2.91716	0.1233766
ILMN_3245605	105.8553	22	2.567547	0.04155844
ILMN_3243667	95.1549	30	2.092818	0.5246753
ILMN_3240216	99.01803	21	2.952167	0.2233766
ILMN_3241937	100.7735	35	2.489426	0.1441558
ILMN_3240418	107.4297	26	2.534986	0.03116883
ILMN_3240022	118.5889	32	3.039081	0.001298701
ILMN_3243677	120.2404	16	2.766993	0
ILMN_3236224	96.21812	21	3.380457	0.4298701
ILMN_3246935	92.0486	21	2.000725	0.7935065
ILMN_3240150	99.37244	21	3.164101	0.2
ILMN_3237562	189.7867	24	8.986208	0
ILMN_3243428	98.35389	21	2.597711	0.2584416
ILMN_3244940	97.91057	29	2.82959	0.2883117
ILMN_3246206	95.49285	18	2.706419	0.4922078
ILMN_3241993	100.4858	15	3.969667	0.1571429
ILMN_1660900	109.2112	21	1.986112	0.01428571
ILMN_3238707	116.4538	28	2.39582	0.001298701
ILMN_3238554	129.7327	24	3.95664	0
ILMN_3248440	100.4396	31	2.965783	0.1584416
ILMN_3244154	101.5999	24	2.206113	0.1194805
ILMN_3235969	98.75182	22	2.927891	0.238961
ILMN_3238955	104.7646	22	2.614614	0.05194805
ILMN_1673181	105.5185	25	4.202226	0.04155844
ILMN_1697989	98.34949	22	2.146701	0.2584416
ILMN_3243909	92.64803	26	2.037479	0.7415584
ILMN_3234751	98.09335	21	2.312259	0.2753247
ILMN_3248218	236.1422	17	9.169864	0
ILMN_3234984	100.4668	15	3.155989	0.1584416
ILMN_2132082	96.10432	16	3.080052	0.438961
ILMN_1750402	90.18119	19	2.112266	0.9090909
ILMN_1780508	95.53259	22	2.606186	0.4896104
ILMN_3245599	95.46873	32	2.530789	0.4935065
ILMN_1787980	96.33027	14	2.401127	0.4181818
ILMN_3237971	102.3632	19	2.197965	0.0961039
ILMN_3235397	152.8663	22	4.542034	0
ILMN_3237039	90.32376	15	2.535624	0.8948052
ILMN_3241848	94.22178	29	2.299156	0.6
ILMN_3238950	95.01489	15	2.651777	0.5272727
ILMN_3309874	91.86613	14	1.982214	0.8038961
ILMN_3310905	89.80733	20	3.075416	0.925974
ILMN_3310321	94.55224	11	2.835474	0.5753247
ILMN_3310156	92.1507	26	2.197152	0.7844156
ILMN_3308183	92.83611	19	3.237493	0.7246753
ILMN_3309279	98.06033	25	2.450388	0.2766234
ILMN_3308555	98.37555	32	2.500422	0.2584416
ILMN_3308275	93.17434	17	4.222819	0.6961039
ILMN_3309854	100.1828	17	2.538932	0.1727273
ILMN_3308753	97.74437	20	2.539288	0.3025974
ILMN_3309036	97.98579	28	2.41712	0.2818182
ILMN_3311105	92.63291	22	2.154321	0.7454545
ILMN_3309428	90.60448	20	2.328501	0.8844156
ILMN_3309654	93.88844	14	3.428328	0.6324675
ILMN_3311085	111.775	21	3.623173	0.01038961
ILMN_3308030	97.11794	19	3.09026	0.3545454
ILMN_3309334	91.031	23	2.533392	0.8571429
ILMN_3308375	97.21941	14	3.132422	0.3415585
ILMN_3310416	97.18607	34	2.74056	0.3454545
ILMN_3310050	93.35224	24	2.491812	0.6766234
ILMN_3310451	92.77399	25	2.104571	0.7311688
ILMN_3309689	93.69208	23	1.841164	0.651948
ILMN_3309458	105.2923	17	4.773549	0.04675325
ILMN_3308000	91.4258	12	3.133983	0.825974
ILMN_3308113	97.52839	22	2.876987	0.3181818
ILMN_3308515	105.5455	7	10.22366	0.04155844
ILMN_2107655	95.92415	22	2.282555	0.4558442
ILMN_3310745	100.3107	17	2.859674	0.1701299
ILMN_3310593	93.55835	32	2.722583	0.6636364
ILMN_2067520	95.58096	23	3.085837	0.4883117
ILMN_3242908	99.4307	38	2.900024	0.1987013
ILMN_3245376	99.08652	17	3.431437	0.2194805
ILMN_3238478	98.85488	17	1.719235	0.2324675
ILMN_3236049	113.3216	22	3.475662	0.005194805
ILMN_3246715	94.33057	19	3.000495	0.5896104
ILMN_3240682	97.24824	27	2.321024	0.338961
ILMN_3238972	98.85612	33	3.08995	0.2324675
ILMN_3235154	100.5164	20	1.915591	0.1558442
ILMN_3249543	96.69641	15	2.04248	0.3831169
ILMN_3236804	92.32718	25	2.349463	0.7766234
ILMN_3242633	92.65611	20	3.668119	0.7415584
ILMN_3240002	99.3155	21	2.956945	0.2051948
ILMN_3249286	139.8925	26	4.31495	0
ILMN_1892403	126.9545	15	4.759405	0
ILMN_1799381	118.0646	15	5.645782	0.001298701
ILMN_1707598	108.4554	16	2.797134	0.02597403
ILMN_1767869	90.50254	17	3.323269	0.8896104
ILMN_1713832	116.112	16	5.376974	0.001298701
ILMN_1669210	195.2682	31	7.056083	0
ILMN_3240781	159.1879	28	4.49523	0
ILMN_3237050	98.77579	27	3.082676	0.2376623
ILMN_1680179	90.78935	10	3.401427	0.8688312
ILMN_1721749	91.70334	19	4.12639	0.8103896
ILMN_3243049	90.03829	20	2.415369	0.912987
ILMN_3236052	100.3841	15	3.024097	0.1649351
ILMN_3244281	103.3532	25	2.902899	0.06883117
ILMN_3245554	97.91274	19	2.904848	0.2883117
ILMN_3246944	100.1127	28	2.817827	0.1727273
ILMN_3237309	91.18476	26	2.679135	0.8467532
ILMN_3241738	94.69619	21	3.589554	0.5532467
ILMN_1774973	110.3337	26	3.806074	0.01168831
ILMN_1724884	115.8407	19	4.334936	0.001298701
ILMN_3237251	91.58308	23	2.196428	0.8181818
ILMN_1784328	159.0836	14	8.975136	0
ILMN_1691550	95.6971	22	2.881815	0.4792208
ILMN_1755004	100.7475	12	5.708544	0.1441558
ILMN_1656303	89.03346	20	2.519333	0.9467533
ILMN_1666599	108.3217	20	2.127852	0.02727273
ILMN_2072391	147.1865	16	7.934588	0
ILMN_1743217	122.5574	23	4.810393	0
ILMN_3247170	98.77709	15	2.750865	0.2376623
ILMN_1682354	113.2254	24	2.852444	0.005194805
ILMN_2165762	101.1344	20	3.224368	0.1285714
ILMN_1667609	106.6672	22	3.382747	0.03376623
ILMN_1694367	127.4466	16	7.615055	0
ILMN_2135175	259.7215	19	12.08646	0
ILMN_3237044	101.3254	30	2.643965	0.1233766
ILMN_2160160	122.814	18	3.871744	0
ILMN_3240595	96.47337	19	2.674425	0.4064935
ILMN_1684278	109.6903	17	1.446166	0.01428571
ILMN_1741944	97.46359	18	2.976161	0.3233766
ILMN_3239574	795.6528	18	53.48719	0
ILMN_3241034	254.8274	22	11.27228	0
ILMN_3242315	1205.417	27	39.98525	0
ILMN_3245549	93.09547	27	2.270836	0.7051948
ILMN_1668661	90.57586	27	2.393912	0.8844156
ILMN_1810762	99.35526	25	2.542411	0.2012987
ILMN_1739086	104.3069	15	4.235506	0.05584415
ILMN_3240848	91.92561	22	1.888283	0.8012987
ILMN_3242525	95.66625	23	2.696439	0.4792208
ILMN_3240576	92.90815	32	2.418877	0.7194805
ILMN_3236110	95.49641	18	2.805151	0.4922078
ILMN_1682402	124.8991	20	4.633855	0
ILMN_3236650	97.57663	22	1.998156	0.312987
ILMN_2157020	110.4879	28	3.372868	0.01168831
ILMN_3248562	113.6382	14	6.251518	0.005194805
ILMN_1716441	136.7791	18	5.827887	0
ILMN_1720794	98.31995	17	3.627535	0.2584416
ILMN_3237236	93.8697	24	2.168023	0.6324675
ILMN_3308788	93.26887	26	2.10286	0.687013
ILMN_3247444	104.1301	27	2.683482	0.05714286
ILMN_3240306	97.26528	23	3.190301	0.3376623
ILMN_3246391	131.6039	23	3.813697	0
ILMN_3245541	103.3495	26	2.765881	0.06883117
ILMN_1663681	99.70129	21	3.982163	0.1857143
ILMN_1680393	106.502	15	3.634511	0.03506494
ILMN_2209515	138.1258	22	5.18443	0
ILMN_1715396	94.85251	20	1.907967	0.5415584
ILMN_3241139	158.1504	19	6.241888	0
ILMN_3236149	95.40647	34	2.176962	0.5012987
ILMN_3238028	102.4052	24	3.848091	0.09220779
ILMN_3239634	91.14358	29	2.834866	0.8506494
ILMN_3239851	96.79857	26	3.389311	0.3753247
ILMN_3242164	107.3956	19	4.611085	0.03246753
ILMN_3234756	113.3187	13	4.378158	0.005194805
ILMN_3238481	100.0639	20	2.972309	0.1727273
ILMN_3237439	94.68105	20	2.665693	0.5571429
ILMN_3248270	94.53596	20	2.725051	0.5766234
ILMN_3248394	97.13329	17	2.404757	0.3532467
ILMN_1735689	96.47735	26	2.805112	0.4064935
ILMN_3246353	118.3015	17	5.77248	0.001298701
ILMN_3247671	87.99873	22	2.486422	0.9727273
ILMN_3248712	96.76776	24	2.870216	0.3805195
ILMN_2082762	207.8021	18	7.917698	0
ILMN_3309694	114.4843	28	3.503648	0.001298701
ILMN_3236404	94.30125	19	2.873705	0.5935065
ILMN_3237685	93.51868	20	3.468947	0.6636364
ILMN_3239272	97.94575	18	4.159976	0.287013
ILMN_3243450	93.1468	17	3.147264	0.7
ILMN_1667288	103.0889	24	3.365526	0.07532468
ILMN_3246754	100.696	29	2.481536	0.1454545
ILMN_3247148	104.3913	18	2.967459	0.05584415
ILMN_3248294	94.74843	23	2.746798	0.5519481
ILMN_3249211	99.97317	16	4.016989	0.1753247
ILMN_3241793	88.9715	22	2.792028	0.9480519
ILMN_3248874	98.90054	24	3.334678	0.2285714
ILMN_3243244	142.2643	17	6.842781	0
ILMN_1653927	104.1367	22	3.070064	0.05714286
ILMN_3244157	138.5051	20	5.138381	0
ILMN_3245672	110.6591	32	2.861232	0.01168831
ILMN_3247303	95.04189	25	2.286714	0.5272727
ILMN_3243248	111.2631	18	3.679338	0.01038961
ILMN_3236097	107.7297	24	3.201102	0.03116883
ILMN_3237615	92.07162	16	3.639286	0.7896104
ILMN_3238662	129.8203	20	4.883772	0
ILMN_3244449	89.0167	23	3.081957	0.9480519
ILMN_3240108	95.1152	15	2.979219	0.5246753
ILMN_3241369	115.8796	29	3.605754	0.001298701
ILMN_3242443	95.30237	33	1.73543	0.5116883
ILMN_3245759	92.49261	22	2.958377	0.7584416
ILMN_3246529	93.49686	29	2.867648	0.6649351
ILMN_3245274	99.18198	25	2.653599	0.2116883
ILMN_3243452	113.9049	28	2.669873	0.002597403
ILMN_3244640	182.8269	13	5.522572	0
ILMN_3247008	107.708	19	2.988274	0.03116883
ILMN_3242144	101.1756	17	4.235282	0.1272727
ILMN_3247625	92.01825	24	3.109937	0.7961039
ILMN_3248703	122.9911	31	3.952945	0
ILMN_1757532	88.91214	29	1.996654	0.9480519
ILMN_2107184	328.912	18	15.28231	0
ILMN_1794399	201.7041	18	9.596858	0
ILMN_1705928	117.5677	20	4.634831	0.001298701
ILMN_3235185	107.2396	31	2.570289	0.03246753
ILMN_3238712	135.7116	23	3.713799	0
ILMN_3239621	281.8437	21	15.46156	0
ILMN_2069945	294.8254	28	11.0477	0
ILMN_1772845	133.0399	12	7.555367	0
ILMN_3229052	118.2398	23	3.994639	0.001298701
ILMN_3247064	936.6501	25	40.67514	0
ILMN_1754304	111.4793	19	3.066946	0.01038961
ILMN_3237516	103.5171	25	3.955146	0.06493507
ILMN_3248113	713.0358	18	38.01818	0
ILMN_2380839	250.027	19	9.889484	0
ILMN_1732053	1351.148	20	45.57007	0
ILMN_1683049	88.69333	17	2.183228	0.951948
ILMN_1779399	299.4623	30	9.354082	0
ILMN_1715179	2167.586	21	120.8977	0
ILMN_1774661	2676.652	22	89.29275	0
ILMN_1799103	1929.91	22	100.5592	0
ILMN_1690706	2437.688	16	147.5971	0
ILMN_1771620	1004.498	20	30.13339	0
ILMN_1741997	332.3259	27	18.80115	0
ILMN_2086064	941.9426	23	34.11715	0
ILMN_1768393	334.5199	29	14.25582	0
ILMN_1771060	107.8258	23	3.815073	0.03116883
ILMN_2369785	7577.563	28	294.3127	0
ILMN_1794599	355.6722	24	17.68688	0
ILMN_1656424	136.1721	16	2.973144	0
ILMN_2046199	93.35011	27	2.72666	0.6766234
ILMN_1678966	3436.903	15	164.9748	0
ILMN_2067370	3806.758	25	119.2268	0
ILMN_1683562	4833.341	18	99.9477	0
ILMN_2372082	393.8556	19	10.19058	0
ILMN_1656537	248.5607	21	12.52111	0
ILMN_1662019	92.27863	18	2.73006	0.7766234
ILMN_1693341	182.1847	26	7.027658	0
ILMN_1753241	185.9212	21	5.275336	0
ILMN_1793410	234.7275	17	8.044383	0
ILMN_1786766	113.5208	21	3.15917	0.005194805
ILMN_1808374	252.4387	17	12.14653	0
ILMN_1727975	91.37319	24	2.334496	0.8337662
ILMN_2041780	89.96944	14	3.301246	0.9181818
ILMN_1663024	91.87695	22	1.504829	0.8038961
ILMN_2404320	90.97091	31	2.165494	0.861039
ILMN_1733932	264.3399	30	6.743824	0
ILMN_2364535	283.1846	27	9.877923	0
ILMN_1660000	313.481	17	14.41601	0
ILMN_2294442	100.0983	30	3.17352	0.1727273
ILMN_1688413	256.1581	21	10.1293	0
ILMN_2365479	102.5286	24	3.410562	0.09090909
ILMN_2365484	104.8638	20	2.154478	0.05064935
ILMN_2170949	256.4498	22	8.492246	0
ILMN_1683950	210.3836	19	7.569934	0
ILMN_1696051	92.28175	27	2.206927	0.7766234
ILMN_1759003	101.2661	14	1.754312	0.1272727
ILMN_1797082	119.7728	21	4.326603	0
ILMN_2361575	100.9223	23	3.721346	0.1363636
ILMN_2254583	102.1636	23	2.542153	0.1
ILMN_2361570	290.6241	25	11.36495	0
ILMN_2378670	132.7658	18	4.517101	0
ILMN_1676978	100.6338	18	2.299574	0.1506494
ILMN_1787415	112.2004	26	2.830211	0.007792208
ILMN_2348808	95.5684	18	2.564477	0.4883117
ILMN_1732810	716.7729	21	26.25557	0
ILMN_3234093	98.39146	18	2.562206	0.2558441
ILMN_3229340	101.2162	22	3.662457	0.1272727
ILMN_1788211	91.19787	24	3.055454	0.8454546
ILMN_1691575	168.3203	24	6.602488	0
ILMN_1798612	119.9097	24	3.171546	0
ILMN_1746213	99.04314	26	2.897865	0.2220779
ILMN_2360315	88.67444	7	5.505696	0.951948
ILMN_1756424	94.41085	15	3.02545	0.5831169
ILMN_1768282	95.81607	24	2.230497	0.4649351
ILMN_2080760	120.199	29	2.896365	0
ILMN_2085236	95.82147	12	6.375613	0.4623377
ILMN_1795666	97.60806	27	2.129719	0.3116883
ILMN_1725108	137.4539	27	3.579853	0
ILMN_2224444	150.3866	19	6.602951	0
ILMN_1678781	209.5984	23	4.480979	0
ILMN_1714401	299.4421	19	11.10075	0
ILMN_1659761	109.7027	33	2.543147	0.01428571
ILMN_1740180	1647.263	24	54.85402	0
ILMN_1795557	100.1256	22	2.541192	0.1727273
ILMN_1738491	102.7265	17	3.069414	0.08441558
ILMN_1766770	97.32146	20	3.69884	0.3376623
ILMN_1683737	112.885	15	5.509192	0.005194805
ILMN_1736093	116.1055	27	3.392956	0.001298701
ILMN_1738736	237.855	22	8.108053	0
ILMN_1673676	429.0915	17	22.49718	0
ILMN_1709772	298.7469	31	13.03933	0
ILMN_1807873	227.0837	19	6.9241	0
ILMN_1696294	102.2586	20	2.772441	0.0987013
ILMN_1685077	95.97127	22	2.58719	0.4493507
ILMN_2290686	89.62461	27	2.688442	0.9311689
ILMN_2400613	88.17973	23	4.181894	0.9688312
ILMN_1797413	95.80463	26	2.169345	0.4662338
ILMN_1804051	193.9691	27	7.277743	0
ILMN_1726366	95.83134	28	2.506918	0.4623377
ILMN_1699100	120.0274	23	3.964781	0
ILMN_1777556	99.90324	26	3.039195	0.1779221
ILMN_2058270	109.7569	12	7.121618	0.01428571
ILMN_1706203	90.06572	19	2.309312	0.912987
ILMN_1893248	93.85137	22	2.333041	0.635065
ILMN_1666502	105.6449	19	2.707785	0.04155844
ILMN_1774733	151.6394	24	6.441206	0
ILMN_1798926	166.0874	15	10.71824	0
ILMN_2131861	401.9091	20	22.37346	0
ILMN_1781001	96.28741	21	3.506775	0.4194805
ILMN_2156250	99.13251	22	2.334867	0.2168831
ILMN_1753795	116.8078	26	3.544524	0.001298701
ILMN_2413264	97.69064	18	3.890367	0.3051948
ILMN_2413259	207.4294	26	8.918013	0
ILMN_2262749	95.78754	39	2.17884	0.4675325
ILMN_1715584	96.67754	16	2.855288	0.3883117
ILMN_1785286	103.4525	26	3.225827	0.06883117
ILMN_2350970	96.85909	19	2.554066	0.3714286
ILMN_1657077	97.69975	13	4.700324	0.3051948
ILMN_1780783	94.60569	25	1.989792	0.5662338
ILMN_1753683	110.1436	18	3.85024	0.01168831
ILMN_1662438	5074.533	23	302.1808	0
