Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_ctrl_b.AVG_Signal	KHYG1_ctrl_b.Avg_NBEADS	KHYG1_ctrl_b.BEAD_STDERR	KHYG1_ctrl_b.Detection Pval
ILMN_2138765	381.2499	14	12.51049	0
ILMN_1801077	171.7863	22	7.273762	0
ILMN_2209993	224.8241	21	11.75268	0
ILMN_1736176	216.6343	13	6.882368	0
ILMN_1717706	99.96471	21	2.62709	0.2051948
ILMN_1679979	97.07218	15	4.136618	0.3922078
ILMN_1789123	603.7592	25	25.29292	0
ILMN_3240611	98.99127	33	3.255032	0.2558441
ILMN_2082865	102.1269	14	3.047275	0.1207792
ILMN_1787673	106.9947	31	2.38427	0.03376623
ILMN_1730811	93.34089	11	5.89225	0.7415584
ILMN_2192245	102.364	13	4.502581	0.1142857
ILMN_1684391	610.3854	19	20.88758	0
ILMN_1799139	87.31945	22	2.002037	0.9857143
ILMN_2410924	98.12408	28	3.46961	0.3038961
ILMN_1771599	97.94591	19	2.558391	0.3220779
ILMN_1774836	407.6862	27	13.86676	0
ILMN_1790106	108.6647	22	2.911547	0.02337662
ILMN_2414135	100.7808	28	2.073817	0.1688312
ILMN_1709919	99.4986	19	4.51326	0.2311688
ILMN_1738767	200.5295	22	6.345173	0
ILMN_1749634	588.8054	22	26.98186	0
ILMN_2074044	164.8727	14	7.979724	0
ILMN_1759206	122.2274	20	7.328034	0
ILMN_1785265	98.02944	22	2.621919	0.3142857
ILMN_2041788	88.01336	21	2.705862	0.9766234
ILMN_1745242	121.1521	21	4.455576	0
ILMN_1763279	94.73263	24	1.895331	0.6233766
ILMN_1703433	1102.837	19	47.03365	0
ILMN_1757338	112.2927	20	4.652236	0.009090909
ILMN_1652871	95.68018	25	2.850082	0.5311688
ILMN_1711748	105.2178	24	1.88124	0.04805195
ILMN_1773389	98.59797	21	2.755008	0.2779221
ILMN_1774250	90.89763	18	1.831536	0.8961039
ILMN_2194577	91.33379	19	2.679647	0.8766234
ILMN_1815568	105.8838	28	4.389559	0.04155844
ILMN_1753312	90.09027	18	2.769935	0.9220779
ILMN_1791569	95.04453	36	2.343584	0.5987013
ILMN_1844408	93.07983	28	2.317134	0.7688312
ILMN_1680617	96.26228	25	2.11266	0.4701299
ILMN_1719972	116.9006	17	3.578637	0.005194805
ILMN_3223471	93.47216	22	1.695682	0.7324675
ILMN_3231841	90.3402	21	1.787668	0.9155844
ILMN_3231596	110.902	18	2.479512	0.01298701
ILMN_1749343	92.9623	21	2.689112	0.774026
ILMN_1742330	90.11423	22	2.252787	0.9207792
ILMN_1763447	103.846	14	5.641284	0.07532468
ILMN_1659488	106.1236	19	4.433176	0.04025974
ILMN_1686313	98.98171	24	3.435984	0.2558441
ILMN_2117623	96.96867	26	2.294642	0.4
ILMN_1675222	106.7104	15	4.550797	0.03636364
ILMN_2293067	96.86151	17	2.303602	0.4090909
ILMN_1766000	218.9564	30	7.411751	0
ILMN_2098446	229.9463	22	8.262796	0
ILMN_1689525	118.1487	18	4.174031	0.001298701
ILMN_2170095	93.46928	23	2.342514	0.7324675
ILMN_1792589	104.7673	18	2.795797	0.05714286
ILMN_1806849	90.56834	12	3.344011	0.9077922
ILMN_1708569	93.88332	20	2.634616	0.7038961
ILMN_1734276	96.63468	23	2.399068	0.4324675
ILMN_1675858	105.8413	26	3.253984	0.04155844
ILMN_1657823	96.73991	20	2.397787	0.4116883
ILMN_2309156	99.43192	35	2.391347	0.2311688
ILMN_1756445	174.1489	16	8.519142	0
ILMN_1713867	90.76271	20	1.628349	0.9
ILMN_1728019	108.4743	24	2.940977	0.02467532
ILMN_2398378	104.098	19	4.074042	0.07012987
ILMN_1731299	90.33874	29	2.260627	0.9155844
ILMN_1750861	100.4912	22	2.92079	0.1818182
ILMN_1811588	95.89986	19	2.735191	0.512987
ILMN_1808599	96.51002	23	1.700393	0.4454545
ILMN_2248192	102.1121	27	1.942047	0.1207792
ILMN_1780236	546.7396	28	14.19738	0
ILMN_1785336	193.8823	16	9.234925	0
ILMN_1740706	101.1217	26	3.909831	0.1506494
ILMN_1810864	93.59803	26	1.939469	0.7246753
ILMN_1659312	98.86658	18	3.202567	0.2636364
ILMN_1785646	93.95707	20	2.572693	0.6961039
ILMN_1764239	343.5876	19	12.93141	0
ILMN_1728660	3013.663	26	127.8515	0
ILMN_1700847	137.7843	21	3.589575	0
ILMN_1677887	925.4461	12	76.7493	0
ILMN_1670300	112.7323	20	3.236567	0.007792208
ILMN_2329744	100.8691	28	2.771106	0.1636364
ILMN_2262203	115.809	27	3.121615	0.006493506
ILMN_1798166	101.962	13	4.65593	0.1220779
ILMN_2262198	105.3864	19	3.453885	0.04675325
ILMN_1673337	99.75039	20	3.501081	0.212987
ILMN_1808300	98.98693	14	2.915167	0.2558441
ILMN_2349992	95.4107	22	2.547254	0.5623376
ILMN_1791144	132.1284	22	4.377234	0
ILMN_1689474	149.6904	24	5.84199	0
ILMN_1752028	118.7651	21	3.4734	0.001298701
ILMN_1794817	115.2123	28	4.01386	0.006493506
ILMN_1676411	235.761	13	13.07377	0
ILMN_2361427	240.052	18	9.20258	0
ILMN_1699049	448.0983	21	25.52151	0
ILMN_3238751	1131.763	22	50.15552	0
ILMN_2083333	931.4739	24	28.07166	0
ILMN_2083334	258.1488	19	8.071433	0
ILMN_1715896	472.8674	23	19.36129	0
ILMN_1697189	102.2151	21	1.846187	0.1194805
ILMN_1774604	93.23473	27	2.605972	0.7532467
ILMN_1652161	98.26701	22	3.066156	0.2987013
ILMN_1711810	155.8436	19	4.361938	0
ILMN_1694111	389.6268	25	15.33072	0
ILMN_1656132	88.5447	30	2.303877	0.9649351
ILMN_1685596	90.91998	19	2.218458	0.8935065
ILMN_1775930	89.91701	16	1.560207	0.9337662
ILMN_1712613	93.80894	21	1.790704	0.7103896
ILMN_1678655	88.51596	16	2.413025	0.9649351
ILMN_1770850	154.045	14	4.561225	0
ILMN_1790778	93.65787	22	2.184572	0.7207792
ILMN_1783805	92.64046	25	2.762872	0.7896104
ILMN_1750337	94.81641	24	3.62999	0.6168831
ILMN_1759613	103.7642	16	4.505913	0.07792208
ILMN_3240935	101.3487	20	3.56216	0.138961
ILMN_3299393	99.18592	17	3.081312	0.2454545
ILMN_3245239	97.59502	27	2.380425	0.3428572
ILMN_1710027	94.93707	23	2.798568	0.6051948
ILMN_1721703	346.9228	22	8.168379	0
ILMN_1753607	170.6912	17	6.402352	0
ILMN_1676003	93.06583	22	3.254144	0.7714286
ILMN_2396801	100.4788	22	3.624053	0.1818182
ILMN_1808241	97.92493	20	3.343512	0.3233766
ILMN_1787923	133.0972	26	3.652528	0
ILMN_1691007	92.56991	21	2.842773	0.7974026
ILMN_1664348	88.89512	25	2.352946	0.9610389
ILMN_1771364	88.24811	19	2.714938	0.974026
ILMN_1799614	170.265	17	6.515906	0
ILMN_1662587	715.9505	20	17.50466	0
ILMN_1680223	120.2299	18	2.959101	0
ILMN_2180582	105.6001	13	4.1731	0.04675325
ILMN_1684289	1102.467	21	35.51297	0
ILMN_1810608	154.9333	28	5.492156	0
ILMN_3251723	1239.052	21	56.62555	0
ILMN_2051408	3457.077	17	148.0278	0
ILMN_1789955	94.69482	19	3.206068	0.6285715
ILMN_2147306	1010.722	25	34.10616	0
ILMN_1778957	121.2492	24	4.135739	0
ILMN_1770800	92.39016	25	2.648963	0.8064935
ILMN_1803220	92.73551	26	1.489192	0.787013
ILMN_2413158	115.2331	25	3.370823	0.006493506
ILMN_2297511	96.18185	19	4.744283	0.4805195
ILMN_1711311	103.6426	22	4.13243	0.08051948
ILMN_1657347	86.70376	16	2.93576	0.9883117
ILMN_1760705	98.68065	20	2.588587	0.2753247
ILMN_2276758	1675.311	21	85.60563	0
ILMN_1776076	237.6697	29	9.097853	0
ILMN_1782870	95.59838	26	1.792479	0.5376623
ILMN_2247360	93.74618	23	1.903335	0.7155844
ILMN_1775823	130.5979	26	3.97795	0
ILMN_1701482	99.95446	17	3.733058	0.2051948
ILMN_2376667	116.4774	24	3.944173	0.005194805
ILMN_1756669	584.0627	23	21.1104	0
ILMN_1652929	100.4774	12	3.551527	0.1818182
ILMN_1733441	95.00233	15	2.305451	0.6025974
ILMN_2329309	95.48516	27	2.512788	0.5506493
ILMN_2133187	106.6039	22	3.839049	0.03636364
ILMN_1725145	102.8319	19	2.031043	0.1051948
ILMN_2191436	383.3181	15	10.54012	0
ILMN_1696713	623.802	15	20.84352	0
ILMN_1767894	698.2613	30	23.64836	0
ILMN_1652580	221.6	16	6.420284	0
ILMN_3305304	620.7445	29	17.71257	0
ILMN_3228700	164.0855	24	3.668637	0
ILMN_1751773	201.3593	26	7.545758	0
ILMN_2233552	98.63118	16	2.061474	0.2766234
ILMN_1803772	133.4944	20	4.168017	0
ILMN_1743499	201.9279	22	6.421679	0
ILMN_1688000	243.992	21	7.932998	0
ILMN_1685845	100.9193	18	3.275065	0.1636364
ILMN_1728199	179.7928	20	4.913093	0
ILMN_1774336	598.222	21	20.27393	0
ILMN_1785198	2811.978	17	98.88288	0
ILMN_1660063	1603.776	13	59.67992	0
ILMN_2101930	154.5707	19	5.899112	0
ILMN_1671004	178.8412	25	5.183849	0
ILMN_2136576	107.065	20	3.727245	0.03116883
ILMN_1658221	128.6605	24	5.210188	0
ILMN_1702218	102.2681	17	3.933267	0.1194805
ILMN_1703474	108.3648	14	5.136847	0.02467532
ILMN_1745787	103.9998	21	3.767232	0.07142857
ILMN_1716973	117.4118	29	2.423435	0.002597403
ILMN_1725166	97.4704	16	6.068688	0.3545454
ILMN_1740291	259.6616	20	10.79955	0
ILMN_1780758	108.6884	28	3.152813	0.02337662
ILMN_1794632	144.4422	21	4.50821	0
ILMN_2067101	117.1761	29	3.118787	0.003896104
ILMN_1746686	470.1298	10	24.64109	0
ILMN_1767219	275.1747	17	14.33375	0
ILMN_1742427	166.8013	26	5.011794	0
ILMN_1767422	1391.451	25	48.11438	0
ILMN_2110167	808.197	24	21.77836	0
ILMN_1678934	268.3125	17	15.63165	0
ILMN_1782385	455.1571	27	8.855761	0
ILMN_2088172	357.753	16	24.90099	0
ILMN_1732300	250.5897	30	6.175138	0
ILMN_1659411	506.1928	25	28.48564	0
ILMN_1792672	350.3525	26	13.36091	0
ILMN_3239240	124.5234	16	4.162847	0
ILMN_1745885	2459.763	17	70.87416	0
ILMN_1748438	2018.094	21	70.22549	0
ILMN_1689445	2221.246	13	108.2645	0
ILMN_1720542	776.9084	16	30.54355	0
ILMN_1657317	352.0134	30	14.52477	0
ILMN_3241970	1913.345	15	131.624	0
ILMN_1677138	4664.169	38	137.0796	0
ILMN_1661516	124.0588	17	4.263401	0
ILMN_1699383	143.5155	25	4.233418	0
ILMN_1662743	99.31348	12	4.173314	0.2350649
ILMN_1678314	94.01653	26	3.062082	0.6909091
ILMN_1808946	100.2892	25	2.54217	0.1896104
ILMN_1657472	98.32766	22	2.318033	0.2935065
ILMN_1740486	112.4516	28	3.318587	0.007792208
ILMN_1754584	107.5415	18	3.745783	0.02727273
ILMN_1665985	94.19351	24	2.527644	0.6766234
ILMN_1775442	99.60393	25	2.938856	0.2233766
ILMN_1678827	100.2972	21	3.958213	0.1896104
ILMN_1762769	105.674	29	3.504807	0.04415584
ILMN_1659026	126.8243	16	4.328195	0
ILMN_1670037	181.5936	26	4.693869	0
ILMN_2197247	176.0228	19	3.825507	0
ILMN_1681837	190.6679	18	5.752611	0
ILMN_1767459	243.1273	20	10.83894	0
ILMN_1795678	551.7966	30	19.08249	0
ILMN_1685109	107.7113	20	3.569988	0.02727273
ILMN_3241257	229.3836	17	7.36248	0
ILMN_1673966	196.2727	27	4.817254	0
ILMN_3251691	247.6712	29	8.983573	0
ILMN_2070349	194.9031	28	8.892537	0
ILMN_1746893	95.68172	29	3.152581	0.5311688
ILMN_1760667	737.8118	36	22.21825	0
ILMN_1786024	299.6109	20	7.457268	0
ILMN_2321339	107.8322	15	5.575797	0.02727273
ILMN_1731718	97.83954	23	2.836614	0.3272727
ILMN_1801664	282.3625	18	10.71798	0
ILMN_1770356	195.9945	22	5.909811	0
ILMN_1756793	208.9109	16	7.218466	0
ILMN_2145050	96.99333	29	2.272804	0.3974026
ILMN_3235808	1402.254	23	34.05251	0
ILMN_3251332	94.73176	17	2.620861	0.6233766
ILMN_3241154	94.4015	21	2.448768	0.6597403
ILMN_3304257	93.73588	20	2.465744	0.7155844
ILMN_3249444	103.0732	21	4.268342	0.0961039
ILMN_2403664	166.3791	28	4.118642	0
ILMN_1672899	193.487	27	4.090773	0
ILMN_1693664	296.6091	27	10.48819	0
ILMN_1693287	2064.166	22	75.72701	0
ILMN_2093810	101.3037	24	3.084585	0.1454545
ILMN_2238506	91.2203	17	2.561368	0.8792208
ILMN_2305721	136.5463	22	2.396801	0
ILMN_1743663	130.9724	28	3.666667	0
ILMN_1678805	104.9603	23	3.087932	0.05454545
ILMN_1709800	100.2176	17	5.192984	0.1922078
ILMN_3307803	94.43197	35	2.019287	0.6558442
ILMN_1662944	92.59173	17	3.881243	0.7948052
ILMN_2354381	97.9144	24	2.847219	0.3233766
ILMN_1714158	103.5799	32	2.897479	0.08181818
ILMN_1701007	94.24374	32	1.921943	0.674026
ILMN_1768273	209.2657	21	6.944412	0
ILMN_1696383	422.6729	24	21.12778	0
ILMN_1687864	493.0202	23	14.92557	0
ILMN_1814483	99.02987	17	2.579281	0.2545455
ILMN_1680091	1241.978	24	48.07407	0
ILMN_1660282	94.85435	27	2.10337	0.6142857
ILMN_1652244	101.3102	19	4.932563	0.1454545
ILMN_1677768	152.7829	18	3.512597	0
ILMN_2337058	139.9148	23	5.010476	0
ILMN_1761112	111.8577	12	6.1375	0.009090909
ILMN_2196328	91.54991	20	2.072563	0.8675325
ILMN_1790761	99.88699	18	3.757223	0.2077922
ILMN_1692041	99.47506	28	2.432615	0.2311688
ILMN_2327203	112.9713	25	2.22507	0.007792208
ILMN_2287707	94.62988	23	3.773379	0.6311688
ILMN_1724081	84.18774	12	3.213952	1
ILMN_2370916	100.3078	20	2.545047	0.1896104
ILMN_1810689	94.18359	15	1.986843	0.6792208
ILMN_2321282	93.81409	11	1.333277	0.7103896
ILMN_3225545	94.79894	28	2.319358	0.6181818
ILMN_1671474	90.81851	17	2.77876	0.8987013
ILMN_3242275	90.70071	24	2.263309	0.9025974
ILMN_1772582	92.48738	17	2.12358	0.8038961
ILMN_3239866	97.38374	20	2.22775	0.361039
ILMN_3241159	87.06554	20	1.421955	0.987013
ILMN_3242016	155.2285	23	4.58527	0
ILMN_3241758	6051.468	18	221.5156	0
ILMN_1735698	92.88012	27	2.993356	0.7779221
ILMN_3242191	94.80827	24	2.094335	0.6181818
ILMN_3240795	93.33975	18	3.255526	0.7415584
ILMN_1706403	91.48605	33	2.158733	0.8714285
ILMN_1811049	97.62791	27	2.818107	0.3428572
ILMN_1794333	128.3049	24	3.740296	0
ILMN_1736311	91.21915	24	2.058193	0.8792208
ILMN_2129397	92.47735	23	2.70245	0.8038961
ILMN_1773613	97.74683	16	2.696496	0.3311688
ILMN_2086981	95.37034	25	2.534337	0.5662338
ILMN_1670782	101.7325	23	2.918541	0.1311688
ILMN_2209045	100.8474	22	3.031161	0.1675325
ILMN_1725772	101.4364	20	4.112706	0.1376623
ILMN_1670274	95.14478	22	2.21962	0.5844156
ILMN_1738003	100.7329	20	3.034133	0.1701299
ILMN_1738691	97.50739	11	4.53902	0.3506494
ILMN_1740035	100.9722	19	2.276886	0.161039
ILMN_1796969	101.4342	28	3.493563	0.1376623
ILMN_1705546	98.27488	22	2.802492	0.2974026
ILMN_1665632	101.8079	38	2.258145	0.1272727
ILMN_2068499	98.21938	23	1.78502	0.3012987
ILMN_2068498	93.86304	28	2.936666	0.7064935
ILMN_1815649	95.65107	28	2.367286	0.5311688
ILMN_1805766	98.38145	22	2.453456	0.2896104
ILMN_1773914	96.72693	26	2.777788	0.4142857
ILMN_3237564	119.4359	20	4.329463	0
ILMN_2067421	109.9827	27	4.13546	0.01688312
ILMN_1805827	3267.568	18	138.1126	0
ILMN_1687785	498.4751	13	13.76765	0
ILMN_2342455	1451.238	29	50.37812	0
ILMN_1755041	89.32713	20	2.119313	0.9532468
ILMN_1798459	214.5751	25	7.046527	0
ILMN_2060105	115.9809	29	3.688671	0.006493506
ILMN_1739161	107.9686	14	5.776381	0.02727273
ILMN_1676296	100.5523	16	2.674703	0.1779221
ILMN_2343278	137.004	18	4.857266	0
ILMN_1672608	99.83569	13	4.064047	0.2103896
ILMN_2408683	92.13174	30	2.132875	0.825974
ILMN_2388800	94.32024	19	2.306907	0.6701299
ILMN_1710170	100.346	26	2.23489	0.1883117
ILMN_2405156	96.62311	14	2.993934	0.4324675
ILMN_1675523	115.3733	7	8.629183	0.006493506
ILMN_1689177	106.5494	24	3.3177	0.03636364
ILMN_1675406	256.4539	20	11.30052	0
ILMN_1802628	136.2363	24	4.916536	0
ILMN_1690839	90.75854	24	2.484753	0.9012987
ILMN_1700488	94.90115	29	2.523172	0.6116883
ILMN_2362847	99.97617	33	2.840085	0.2051948
ILMN_1659346	95.24382	20	2.859792	0.5766234
ILMN_1721729	322.4665	40	11.69933	0
ILMN_1811973	92.37872	11	3.163411	0.8064935
ILMN_1674282	106.5817	20	2.97928	0.03636364
ILMN_1779794	108.4109	37	3.141417	0.02467532
ILMN_1687612	91.28876	22	2.768349	0.8779221
ILMN_1800225	99.35044	20	3.839572	0.2311688
ILMN_2364384	95.75705	26	2.822165	0.5194805
ILMN_1679901	94.91425	17	2.748746	0.6103896
ILMN_1750062	98.1857	20	4.08227	0.3012987
ILMN_2195703	107.0206	22	3.667827	0.03376623
ILMN_1674302	438.3635	27	14.86691	0
ILMN_1767281	101.2637	14	4.125375	0.1454545
ILMN_3297280	108.6781	29	3.269651	0.02337662
ILMN_1704941	100.7862	23	2.819099	0.1688312
ILMN_2396996	291.1142	29	9.322592	0
ILMN_1776094	254.8088	26	9.324863	0
ILMN_1720430	127.5285	30	3.696768	0
ILMN_1652017	97.08259	25	1.735438	0.3922078
ILMN_2321975	96.79449	20	2.565387	0.4103896
ILMN_1733294	93.24148	16	4.338358	0.7532467
ILMN_1726602	96.79629	25	2.605063	0.4103896
ILMN_1800164	204.9649	25	6.8622	0
ILMN_1727050	101.6017	23	3.196876	0.1350649
ILMN_2382126	110.0692	12	5.534467	0.01688312
ILMN_2382127	123.1752	16	7.270754	0
ILMN_1803318	98.98815	27	3.309799	0.2558441
ILMN_1800262	94.81111	20	2.895181	0.6168831
ILMN_1667791	93.4013	18	2.027638	0.7350649
ILMN_1705384	90.95653	21	1.767641	0.8909091
ILMN_1806320	112.6628	35	2.943547	0.007792208
ILMN_2277252	113.4113	20	3.006394	0.007792208
ILMN_1679460	107.1231	30	2.421616	0.02987013
ILMN_1675656	94.37412	28	2.588728	0.6649351
ILMN_1791093	530.9011	21	32.55512	0
ILMN_1805788	91.74257	17	2.814685	0.8545455
ILMN_1706593	113.6889	24	3.573686	0.007792208
ILMN_2322842	516.9694	22	15.18579	0
ILMN_1704529	325.6531	20	19.98837	0
ILMN_3236259	11982.33	31	475.2192	0
ILMN_3241899	95.9637	23	2.75183	0.5077922
ILMN_3237769	103.3515	23	2.739706	0.09220779
ILMN_3306864	93.19279	24	2.293362	0.7558442
ILMN_3226929	96.4566	18	2.353706	0.448052
ILMN_1703622	192.3031	14	11.05387	0
ILMN_1669032	90.19341	24	1.895256	0.9207792
ILMN_2223903	91.57931	20	2.408345	0.8636364
ILMN_2190851	164.9849	16	6.690303	0
ILMN_2190850	93.30265	13	2.130872	0.7467533
ILMN_2348503	371.1561	20	17.39552	0
ILMN_2326737	392.8388	18	16.32683	0
ILMN_1680341	359.0919	31	10.77345	0
ILMN_1674825	98.68619	26	2.419795	0.2753247
ILMN_1809607	143.5205	26	2.674649	0
ILMN_2212156	124.3663	26	3.975218	0
ILMN_1807611	420.9955	28	18.0469	0
ILMN_1801913	905.0868	20	39.00114	0
ILMN_2054392	432.7318	18	21.27566	0
ILMN_1675273	102.4664	30	2.331098	0.1142857
ILMN_1802872	110.0193	36	2.762	0.01688312
ILMN_1729690	99.49072	14	4.152082	0.2311688
ILMN_1760040	106.1378	12	4.953524	0.04025974
ILMN_2285490	116.7584	26	2.365142	0.005194805
ILMN_1770020	1572.162	15	51.26885	0
ILMN_2393060	117.6211	12	5.92002	0.002597403
ILMN_1799151	95.77878	22	2.216128	0.5194805
ILMN_1715616	610.6215	21	16.2472	0
ILMN_2411608	90.1649	20	2.915278	0.9207792
ILMN_2293167	142.2804	22	4.911624	0
ILMN_1778890	296.2241	32	13.10357	0
ILMN_1758085	106.2616	28	4.370543	0.03896104
ILMN_1657058	98.81905	32	2.454879	0.2688312
ILMN_1806030	92.49693	20	2.71621	0.8025974
ILMN_2296045	97.84338	15	2.617776	0.325974
ILMN_2410516	133.279	25	3.379711	0
ILMN_1727127	98.05518	22	2.971404	0.3090909
ILMN_1690077	109.3292	19	4.629966	0.01948052
ILMN_2377210	102.6238	30	2.584721	0.1090909
ILMN_1716862	403.1849	16	12.26445	0
ILMN_1734991	102.8581	21	3.077829	0.1051948
ILMN_1796085	111.8045	29	4.116478	0.009090909
ILMN_1727138	95.00531	17	2.546376	0.6012987
ILMN_1670875	174.9101	22	5.890011	0
ILMN_1708508	96.69028	20	3.317145	0.4233766
ILMN_2059535	408.5558	25	5.379979	0
ILMN_1765522	121.5412	22	5.726111	0
ILMN_1806867	3508.596	24	90.81116	0
ILMN_1713846	101.248	16	2.214535	0.1454545
ILMN_1799150	94.25687	21	2.93456	0.674026
ILMN_3251222	95.79971	11	3.663636	0.5194805
ILMN_2070043	172.515	27	3.567708	0
ILMN_2070044	121.1153	28	4.441938	0
ILMN_1763793	93.85866	28	1.778316	0.7064935
ILMN_1657810	266.8233	22	8.936282	0
ILMN_2218780	124.4467	12	6.338801	0
ILMN_1732772	163.4977	16	5.325071	0
ILMN_1673798	239.534	21	8.264795	0
ILMN_1695827	941.4576	14	55.24984	0
ILMN_2377980	258.8051	23	10.83982	0
ILMN_2405023	129.6883	32	3.921298	0
ILMN_2405018	361.08	10	13.80957	0
ILMN_1701855	2587.65	21	77.0625	0
ILMN_1659058	171.1948	21	4.290996	0
ILMN_1747598	668.6961	32	11.45349	0
ILMN_1739622	178.1665	24	9.068279	0
ILMN_1756289	181.1128	15	14.97534	0
ILMN_2379375	97.43038	19	2.611879	0.3571429
ILMN_1685286	143.2471	18	5.926557	0
ILMN_1748831	101.3777	20	3.266746	0.138961
ILMN_1669390	107.6733	31	2.752211	0.02727273
ILMN_1761968	114.6372	19	3.322612	0.007792208
ILMN_1659888	1373.413	19	80.16482	0
ILMN_1664855	91.72605	29	2.01406	0.8558441
ILMN_1788267	102.4269	27	3.77982	0.1142857
ILMN_1659936	296.0728	20	8.88453	0
ILMN_1670664	116.3881	20	3.432107	0.005194805
ILMN_2106931	104.0298	21	3.060416	0.07012987
ILMN_1757882	131.4095	17	5.237029	0
ILMN_1727098	329.403	21	11.16553	0
ILMN_2056606	94.06023	20	2.16588	0.6857143
ILMN_1690096	97.38395	21	2.871672	0.3597403
ILMN_2304495	97.83555	30	2.458915	0.3285714
ILMN_1759012	102.0096	30	3.046072	0.1220779
ILMN_1808217	94.65932	28	2.200115	0.6285715
ILMN_1797302	96.55177	16	3.560727	0.4428571
ILMN_1667753	98.98138	20	3.419967	0.2558441
ILMN_1683044	199.7992	18	9.696666	0
ILMN_2045610	99.13461	21	3.706142	0.2493507
ILMN_2204142	96.19386	22	3.160598	0.4805195
ILMN_1741649	112.6059	22	5.371941	0.007792208
ILMN_2084506	94.63272	22	3.255739	0.6311688
ILMN_2131103	102.9582	17	3.887831	0.1012987
ILMN_1712236	97.88261	18	3.77238	0.3246753
ILMN_1736670	90.45848	19	3.025945	0.912987
ILMN_1781198	104.3355	26	3.13975	0.06883117
ILMN_1735064	119.1829	21	2.783441	0.001298701
ILMN_1784822	117.0593	23	4.5354	0.003896104
ILMN_1808333	337.5319	27	14.48045	0
ILMN_2321485	189.523	23	5.674187	0
ILMN_1781526	126.3375	14	6.083743	0
ILMN_1732141	92.01517	15	3.907287	0.8389611
ILMN_1741674	93.00471	26	2.355283	0.774026
ILMN_1688865	102.5196	20	5.101027	0.1142857
ILMN_2196097	531.9871	19	25.9476	0
ILMN_1722858	3089.141	21	147.0748	0
ILMN_1675693	106.472	17	4.396409	0.03766234
ILMN_1712659	229.461	15	15.39613	0
ILMN_1768582	160.3667	23	4.026101	0
ILMN_1810467	518.9007	14	19.9271	0
ILMN_1709247	105.122	28	2.148514	0.05064935
ILMN_1779841	107.114	26	2.830772	0.02987013
ILMN_1704656	131.7682	18	4.380878	0
ILMN_1788961	236.6107	38	8.931171	0
ILMN_2298365	360.9608	27	9.918507	0
ILMN_2360202	172.0888	19	5.709414	0
ILMN_2264788	98.70456	25	2.196108	0.274026
ILMN_1751398	104.9185	13	3.025417	0.05454545
ILMN_1660732	881.974	26	23.75561	0
ILMN_1669365	92.23497	25	2.107143	0.8220779
ILMN_1680507	173.7298	16	7.959615	0
ILMN_2291152	99.49692	21	2.107041	0.2311688
ILMN_2401344	256.9832	24	7.427579	0
ILMN_1661129	100.6303	26	2.83174	0.1727273
ILMN_1805652	147.5153	25	3.02574	0
ILMN_1683589	96.45354	16	3.661926	0.448052
ILMN_1778587	387.8683	22	15.75336	0
ILMN_1656393	152.3532	18	4.415973	0
ILMN_1718805	92.12901	9	3.324973	0.825974
ILMN_1702708	98.71812	23	2.703261	0.2701299
ILMN_2376520	104.41	25	2.90149	0.06753246
ILMN_1689720	160.7198	16	7.205991	0
ILMN_1712257	145.0641	25	5.245286	0
ILMN_1752032	95.94028	36	1.963077	0.5103896
ILMN_1662617	422.9823	25	24.69492	0
ILMN_2214603	361.6599	32	8.449431	0
ILMN_1652249	95.99203	14	3.051013	0.5038961
ILMN_2372922	109.4674	13	5.313932	0.01818182
ILMN_1658951	98.7336	19	2.059901	0.2701299
ILMN_1729123	446.8275	17	11.93522	0
ILMN_1738784	225.9019	22	6.128958	0
ILMN_2124082	96.37672	26	2.341884	0.4545455
ILMN_1789283	418.8109	27	20.05258	0
ILMN_2364971	637.567	23	29.58758	0
ILMN_1780913	101.6695	23	3.346083	0.1350649
ILMN_1795846	119.9026	22	5.373615	0
ILMN_1699384	111.1751	22	5.613294	0.01168831
ILMN_2359887	119.7679	9	6.216709	0
ILMN_1780940	171.1197	15	5.057467	0
ILMN_1666761	697.4581	19	29.16739	0
ILMN_1670970	151.831	15	7.605175	0
ILMN_2044226	150.5407	19	4.098064	0
ILMN_1802669	322.3946	24	7.878694	0
ILMN_1690546	208.0027	22	7.144733	0
ILMN_1796962	221.4724	15	9.751312	0
ILMN_1721271	96.47151	15	2.869145	0.448052
ILMN_3248975	771.5977	18	23.77165	0
ILMN_1724544	406.3623	23	17.94874	0
ILMN_2345512	292.5576	22	9.575797	0
ILMN_1805534	92.75841	27	2.924197	0.7844156
ILMN_2211922	99.37646	31	2.26685	0.2311688
ILMN_2060891	102.5882	26	3.260501	0.1103896
ILMN_1775965	110.9392	10	6.074172	0.01168831
ILMN_1660356	90.08364	21	2.760154	0.9233766
ILMN_2370019	94.66396	30	2.322445	0.6285715
ILMN_2288928	94.17656	29	2.613635	0.6792208
ILMN_1745332	111.2823	18	3.568475	0.01168831
ILMN_1664921	565.064	26	14.05229	0
ILMN_1660840	529.1743	23	25.8481	0
ILMN_1737580	456.5066	16	23.74949	0
ILMN_1796210	308.9708	17	14.67981	0
ILMN_1669273	2008.43	25	57.46222	0
